CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
778286433,Existing Customer,67,M,0,Graduate,Married,40 - 60,Blue,56,4,2,5876.0,1297,2133,55,0.221
789270033,Existing Customer,48,M,3,Graduate,Single,80 - 120,Silver,37,3,2,34516.0,0,1122,13,0.0
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than 40,Blue,38,4,1,9648.0,1926,1083,22,0.2
720214833,Existing Customer,52,M,2,High School,Single,80 - 120,Silver,40,3,3,34516.0,2177,1234,23,0.063
788194458,Existing Customer,34,M,3,High School,Married,60 - 80,Blue,26,4,3,3265.0,2517,1843,35,0.771
720779733,Existing Customer,56,M,1,Uneducated,Married,120 +,Blue,36,3,2,6041.0,1355,1747,49,0.224
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than 40,Blue,36,3,3,2293.0,1823,1166,22,0.795
770590758,Existing Customer,43,F,3,Graduate,Single,40 - 60,Blue,29,5,2,3378.0,1069,1285,16,0.316
718490658,Existing Customer,50,F,1,Graduate,Single,Less than 40,Blue,36,4,1,5012.0,2242,1142,28,0.447
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than 40,Blue,30,4,1,2569.0,1605,1190,46,0.625
708967608,Existing Customer,53,F,1,Graduate,Single,Less than 40,Blue,45,3,1,3471.0,1785,1052,24,0.514
718505958,Existing Customer,43,M,5,Graduate,Divorced,120 +,Silver,31,5,3,34516.0,1699,1628,38,0.049
715024233,Existing Customer,53,M,1,High School,Married,120 +,Blue,36,6,3,3312.0,1844,1740,32,0.557
779249583,Existing Customer,56,F,1,Graduate,Married,Less than 40,Blue,38,4,3,2578.0,2462,1378,29,0.955
778928283,Existing Customer,57,F,3,High School,Married,Less than 40,Blue,39,3,2,2742.0,2321,1389,32,0.846
712299858,Existing Customer,62,M,1,High School,Married,Less than 40,Blue,53,5,3,2077.0,1571,1365,38,0.756
799224108,Existing Customer,46,F,4,Graduate,Single,Less than 40,Blue,40,5,1,6265.0,1942,1715,43,0.31
809976033,Existing Customer,49,M,2,Uneducated,Married,60 - 80,Blue,44,6,3,7819.0,1560,1582,25,0.2
716203308,Existing Customer,52,M,3,Graduate,Single,80 - 120,Blue,42,6,3,2731.0,1692,1220,22,0.62
714871683,Attrited Customer,58,M,1,Uneducated,Married,40 - 60,Blue,36,2,4,1438.3,537,715,13,0.373
716139933,Existing Customer,54,M,0,High School,Married,80 - 120,Blue,36,3,1,16286.0,1710,2552,49,0.105
716984658,Existing Customer,49,M,1,Graduate,Married,120 +,Blue,39,3,2,34516.0,0,1106,31,0.0
713086008,Existing Customer,58,F,3,High School,Married,Less than 40,Blue,47,6,1,2609.0,2439,1731,34,0.935
713773458,Existing Customer,52,M,2,High School,Single,60 - 80,Blue,45,5,3,7567.0,1173,1435,32,0.155
719242533,Existing Customer,41,M,5,High School,Married,60 - 80,Blue,33,5,3,22770.0,2517,1882,38,0.111
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than 40,Blue,50,5,1,3791.0,1648,2058,34,0.435
788868858,Existing Customer,54,M,2,Graduate,Married,Less than 40,Blue,39,4,4,2702.0,2517,1658,32,0.932
811898133,Existing Customer,40,F,3,High School,Divorced,Less than 40,Blue,35,3,1,2555.0,2117,1334,32,0.829
788808633,Existing Customer,43,M,3,Graduate,Married,80 - 120,Blue,26,5,3,2355.0,1090,1441,29,0.463
779804208,Existing Customer,53,F,2,Graduate,Single,40 - 60,Blue,42,6,2,5332.0,0,1371,39,0.0
781391058,Existing Customer,55,M,1,Uneducated,Single,40 - 60,Blue,49,6,3,1443.0,1375,1991,38,0.953
790134408,Existing Customer,46,M,4,Graduate,Single,60 - 80,Blue,39,6,2,10741.0,755,1278,22,0.07
788853258,Existing Customer,41,M,1,Uneducated,Married,60 - 80,Blue,25,3,2,7984.0,1503,1734,39,0.188
711857733,Existing Customer,49,M,3,Uneducated,Single,60 - 80,Blue,32,3,2,18584.0,2517,1330,34,0.135
719554758,Existing Customer,46,M,2,Uneducated,Married,80 - 120,Blue,38,6,3,34516.0,2165,1672,32,0.063
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than 40,Blue,43,6,3,1438.3,0,1439,41,0.0
788830683,Existing Customer,40,M,2,Graduate,Single,80 - 120,Blue,24,5,1,2478.0,2031,1558,31,0.82
807030858,Existing Customer,51,M,4,High School,Single,120 +,Blue,46,6,3,34516.0,2274,1795,47,0.066
793059108,Existing Customer,50,F,2,Graduate,Married,40 - 60,Blue,44,6,2,2339.0,1440,893,22,0.616
716568708,Existing Customer,47,F,2,Graduate,Married,Less than 40,Blue,36,6,3,2726.0,0,1099,27,0.0
717229158,Existing Customer,36,F,4,Graduate,Married,40 - 60,Blue,36,6,3,1628.0,969,1893,15,0.595
715915458,Existing Customer,47,F,2,Graduate,Married,Less than 40,Blue,34,5,2,3156.0,1644,1151,31,0.521
819129858,Existing Customer,46,F,2,Graduate,Single,Less than 40,Blue,41,5,3,4745.0,1270,1519,31,0.268
713441958,Existing Customer,46,M,2,High School,Married,120 +,Blue,36,5,3,19727.0,1785,1245,25,0.09
719091333,Existing Customer,52,M,0,Uneducated,Married,60 - 80,Blue,36,3,3,22720.0,793,1102,27,0.035
714914583,Existing Customer,40,F,4,Graduate,Single,Less than 40,Blue,27,6,2,3751.0,1521,1060,30,0.405
714363858,Existing Customer,54,F,4,High School,Married,Less than 40,Blue,36,3,5,1594.0,1411,1459,35,0.885
721347408,Existing Customer,55,F,1,High School,Single,Less than 40,Blue,43,4,2,2569.0,1403,1456,39,0.546
772047183,Existing Customer,45,M,4,High School,Married,40 - 60,Blue,34,6,3,3104.0,1766,1353,24,0.569
714217908,Existing Customer,49,M,3,Graduate,Married,40 - 60,Blue,41,5,3,2406.0,1560,1173,32,0.648
714819183,Existing Customer,63,M,1,Uneducated,Married,80 - 120,Blue,36,5,2,24571.0,1955,1746,28,0.08
716455683,Existing Customer,40,F,3,High School,Single,Less than 40,Gold,36,3,2,15534.0,726,1279,28,0.047
710865633,Existing Customer,41,F,2,Graduate,Married,Less than 40,Silver,33,4,2,12301.0,2250,1307,29,0.183
752952108,Existing Customer,37,M,4,Graduate,Married,80 - 120,Blue,26,6,2,2846.0,1818,1473,37,0.639
714982383,Existing Customer,55,M,2,High School,Married,60 - 80,Blue,36,4,3,7231.0,2381,1421,23,0.329
813814008,Existing Customer,53,F,1,High School,Married,Less than 40,Blue,48,6,3,2324.0,1576,1272,37,0.678
794545983,Existing Customer,57,M,2,Graduate,Married,80 - 120,Blue,40,3,2,12208.0,1980,1409,34,0.162
715585158,Existing Customer,58,M,1,Graduate,Married,60 - 80,Blue,46,3,3,10021.0,1617,1275,25,0.161
789863208,Existing Customer,54,F,2,Graduate,Married,Less than 40,Blue,44,3,2,2027.0,1480,1702,37,0.73
715022133,Existing Customer,53,M,2,Graduate,Married,60 - 80,Blue,47,6,2,6363.0,1162,1256,26,0.183
712506708,Existing Customer,39,F,3,College,Single,Less than 40,Blue,25,6,1,3920.0,2008,3178,53,0.512
715699983,Existing Customer,56,M,3,High School,Married,60 - 80,Blue,36,5,1,9226.0,1233,1626,29,0.134
712459233,Existing Customer,59,F,1,Post-Graduate,Married,40 - 60,Blue,46,5,3,1944.0,1346,1960,57,0.692
716545383,Existing Customer,42,M,3,Uneducated,Single,40 - 60,Blue,36,3,1,9599.0,1554,1154,38,0.162
721144383,Existing Customer,42,M,4,Graduate,Married,60 - 80,Silver,28,5,1,28202.0,843,1629,38,0.03
804359133,Existing Customer,55,M,0,High School,Married,120 +,Blue,49,5,3,3805.0,2233,1743,27,0.587
713308683,Existing Customer,52,M,1,Uneducated,Single,80 - 120,Blue,37,5,2,2733.0,1306,1139,39,0.478
717354558,Attrited Customer,57,M,2,Uneducated,Married,120 +,Blue,40,3,3,3106.0,1120,683,17,0.361
798473808,Existing Customer,48,M,3,College,Married,80 - 120,Blue,42,3,3,7477.0,0,1159,32,0.0
715192308,Existing Customer,48,M,2,High School,Married,120 +,Blue,36,6,5,29963.0,2094,1205,28,0.07
708813033,Existing Customer,47,M,1,Graduate,Single,40 - 60,Blue,36,5,3,6509.0,2033,1409,37,0.312
714639783,Attrited Customer,42,M,3,College,Married,60 - 80,Blue,34,3,3,13450.0,0,1000,18,0.0
709470858,Existing Customer,51,M,4,College,Married,120 +,Silver,31,5,2,34516.0,1254,1366,25,0.036
717292758,Existing Customer,55,F,2,Graduate,Single,Less than 40,Blue,47,5,3,6347.0,0,1161,44,0.0
779241783,Existing Customer,67,M,1,Uneducated,Married,40 - 60,Blue,49,4,3,3106.0,1675,1512,38,0.539
715205358,Existing Customer,39,M,1,Graduate,Married,60 - 80,Blue,31,4,1,2536.0,913,1750,35,0.36
778871508,Existing Customer,54,M,3,Post-Graduate,Single,60 - 80,Blue,35,6,3,13048.0,1954,1170,24,0.15
710147958,Existing Customer,47,M,3,High School,Married,40 - 60,Silver,36,3,2,16138.0,1249,1198,33,0.077
709864833,Existing Customer,49,M,2,Post-Graduate,Married,60 - 80,Blue,38,3,2,8077.0,1965,1329,26,0.243
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than 40,Blue,23,3,3,1929.0,1673,857,36,0.867
710004933,Existing Customer,44,M,5,Uneducated,Married,60 - 80,Blue,36,3,3,8645.0,1454,1435,25,0.168
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than 40,Blue,38,6,3,2185.0,0,715,20,0.0
718927533,Existing Customer,45,M,3,Graduate,Single,80 - 120,Blue,32,5,2,24487.0,2517,1512,42,0.103
719337408,Existing Customer,63,M,0,High School,Married,60 - 80,Blue,36,6,2,2567.0,0,2399,43,0.0
772308408,Existing Customer,44,M,3,Graduate,Single,80 - 120,Blue,33,6,3,4131.0,785,906,22,0.19
712981383,Existing Customer,44,F,4,College,Married,Less than 40,Silver,37,3,2,10790.0,1930,1052,16,0.179
790099758,Existing Customer,40,M,3,High School,Married,40 - 60,Blue,33,4,3,6884.0,1001,975,11,0.145
709547658,Attrited Customer,39,M,2,Uneducated,Single,60 - 80,Blue,36,5,3,13961.0,1299,783,20,0.093
778770783,Existing Customer,42,M,4,High School,Married,80 - 120,Blue,30,6,1,29801.0,1916,990,21,0.064
713134458,Existing Customer,54,M,3,High School,Married,120 +,Blue,43,4,1,13219.0,0,1097,24,0.0
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than 40,Blue,36,5,3,9478.0,820,1327,41,0.087
711089733,Existing Customer,50,F,2,College,Divorced,Less than 40,Blue,36,3,3,1491.0,0,1058,34,0.0
716988633,Existing Customer,55,M,0,High School,Divorced,60 - 80,Blue,46,6,1,9734.0,0,1476,38,0.0
779031033,Existing Customer,46,F,2,Graduate,Married,40 - 60,Blue,22,6,1,2305.0,1627,1230,36,0.706
716302383,Existing Customer,47,F,4,Uneducated,Married,40 - 60,Blue,36,3,1,14241.0,2081,1581,44,0.146
721333233,Existing Customer,40,M,4,Doctorate,Divorced,60 - 80,Blue,34,4,2,23138.0,1727,1612,39,0.075
814995933,Existing Customer,58,F,3,Graduate,Married,Less than 40,Blue,53,5,3,5798.0,1794,1724,45,0.309
721469433,Existing Customer,48,M,3,Graduate,Single,40 - 60,Blue,36,5,2,6880.0,1390,1784,35,0.202
717198633,Existing Customer,53,F,2,College,Married,40 - 60,Blue,34,6,2,2075.0,1469,2556,49,0.708
767695083,Existing Customer,50,M,2,Graduate,Married,80 - 120,Blue,44,3,3,4589.0,0,1590,37,0.0
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than 40,Blue,40,1,2,2317.0,0,884,19,0.0
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than 40,Blue,45,1,1,1981.0,1518,973,25,0.766
710038008,Existing Customer,56,F,1,Graduate,Single,40 - 60,Blue,47,3,2,6038.0,0,1447,30,0.0
718349058,Existing Customer,49,M,3,High School,Married,80 - 120,Blue,39,3,3,29659.0,1143,1193,21,0.039
789842283,Attrited Customer,54,M,2,Graduate,Married,60 - 80,Blue,42,3,3,4320.0,0,706,21,0.0
714900408,Existing Customer,41,F,4,High School,Single,Less than 40,Blue,31,3,1,5773.0,0,1306,39,0.0
719418933,Attrited Customer,53,M,2,Uneducated,Married,80 - 120,Blue,36,1,3,4503.0,0,748,20,0.0
720115683,Existing Customer,47,M,3,Uneducated,Married,80 - 120,Blue,36,6,2,29770.0,1565,1774,42,0.053
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than 40,Blue,28,5,1,5014.0,1910,1209,25,0.381
795979833,Existing Customer,53,F,1,High School,Married,Less than 40,Blue,47,6,1,3445.0,1074,1074,31,0.312
717392358,Existing Customer,60,M,1,Graduate,Married,80 - 120,Blue,50,6,2,23412.0,1078,1786,50,0.046
718640508,Existing Customer,59,F,0,Graduate,Single,Less than 40,Blue,46,4,1,3044.0,1611,1456,36,0.529
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than 40,Blue,36,3,2,3864.0,1654,1470,42,0.428
801383808,Existing Customer,50,M,3,Graduate,Single,60 - 80,Blue,44,4,2,23090.0,839,1198,24,0.036
708217758,Existing Customer,63,M,2,Graduate,Married,60 - 80,Blue,49,5,2,14035.0,2061,1606,30,0.147
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than 40,Blue,24,2,3,2962.0,2517,929,31,0.85
711864783,Existing Customer,61,M,1,Uneducated,Single,60 - 80,Blue,46,5,3,2201.0,1138,1199,32,0.517
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than 40,Blue,25,4,3,2061.0,1483,2400,60,0.72
716804283,Existing Customer,41,M,2,Uneducated,Divorced,120 +,Blue,29,3,2,15911.0,896,1270,33,0.056
767294658,Attrited Customer,56,M,2,College,Single,120 +,Blue,50,2,2,16867.0,0,654,14,0.0
709122483,Existing Customer,56,M,3,Graduate,Married,60 - 80,Blue,37,3,3,2783.0,1526,1909,54,0.548
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than 40,Blue,47,3,3,2972.0,0,922,25,0.0
717860358,Existing Customer,40,F,3,High School,Single,40 - 60,Blue,36,5,3,5124.0,2235,1158,42,0.436
789337233,Existing Customer,63,M,1,Graduate,Married,40 - 60,Blue,53,6,6,2880.0,2362,1323,26,0.82
720902133,Existing Customer,58,M,1,High School,Single,40 - 60,Blue,46,4,1,5579.0,0,1025,35,0.0
711870333,Existing Customer,46,M,2,Uneducated,Divorced,80 - 120,Blue,36,6,3,34516.0,1597,1628,51,0.046
708398283,Existing Customer,37,F,1,Graduate,Married,40 - 60,Blue,29,5,2,4394.0,885,1377,32,0.201
715878183,Existing Customer,46,M,4,Graduate,Single,80 - 120,Blue,35,4,3,18325.0,723,1517,33,0.039
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than 40,Blue,37,5,3,3773.0,1972,1528,25,0.523
709110633,Existing Customer,41,M,1,Graduate,Single,80 - 120,Blue,29,5,1,21684.0,1748,1329,24,0.081
721059033,Existing Customer,48,F,3,High School,Divorced,40 - 60,Blue,40,4,1,1919.0,774,1505,33,0.403
779912283,Existing Customer,49,F,3,Graduate,Single,40 - 60,Blue,33,5,3,9995.0,1713,1172,38,0.171
717701733,Existing Customer,44,M,2,Graduate,Married,80 - 120,Blue,35,3,2,11910.0,2098,1646,39,0.176
709913733,Existing Customer,39,F,3,College,Married,Less than 40,Blue,36,4,2,2279.0,1529,1693,32,0.671
718768158,Existing Customer,57,M,1,College,Single,40 - 60,Blue,48,3,1,3539.0,0,1336,23,0.0
721375308,Existing Customer,48,M,3,High School,Married,80 - 120,Blue,36,5,1,30579.0,1351,1289,19,0.044
711374283,Existing Customer,47,M,3,High School,Single,80 - 120,Blue,42,4,1,24480.0,1923,1416,32,0.079
778465533,Existing Customer,54,F,0,College,Married,Less than 40,Blue,40,3,1,1638.0,0,1885,51,0.0
712138983,Existing Customer,54,M,1,Graduate,Married,60 - 80,Blue,36,3,3,2947.0,2216,1744,53,0.752
716920908,Existing Customer,52,M,4,High School,Married,80 - 120,Blue,42,6,1,5738.0,1112,1922,48,0.194
711195558,Existing Customer,59,M,1,College,Single,40 - 60,Blue,48,6,3,7251.0,1603,1300,36,0.221
712024908,Existing Customer,56,F,1,College,Married,Less than 40,Blue,36,6,2,2641.0,1257,1439,39,0.476
714893733,Existing Customer,55,M,1,High School,Married,80 - 120,Blue,45,3,3,16794.0,809,1917,33,0.048
754886958,Existing Customer,48,F,3,College,Divorced,40 - 60,Blue,41,4,1,9336.0,1672,1391,39,0.179
710104908,Existing Customer,56,F,5,College,Single,Less than 40,Blue,43,4,1,2763.0,2517,1246,31,0.911
710558883,Existing Customer,41,M,3,Uneducated,Married,60 - 80,Blue,36,5,3,17391.0,1044,1248,27,0.06
713827383,Existing Customer,65,F,1,High School,Married,Less than 40,Blue,36,3,2,3198.0,2493,1936,44,0.78
720267033,Existing Customer,34,M,4,Post-Graduate,Single,80 - 120,Blue,26,3,3,5100.0,1786,2375,63,0.35
712049208,Existing Customer,56,M,3,Post-Graduate,Married,60 - 80,Blue,39,3,1,3955.0,2517,1238,25,0.636
708688608,Existing Customer,62,F,1,High School,Married,Less than 40,Blue,48,5,3,3140.0,1985,1626,41,0.632
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than 40,Blue,32,5,3,2264.0,0,1204,28,0.0
711019308,Existing Customer,58,M,2,High School,Single,60 - 80,Blue,45,3,2,6385.0,1535,1612,47,0.24
768600558,Existing Customer,41,F,4,Graduate,Single,40 - 60,Blue,31,4,2,2375.0,1658,1071,28,0.698
710202783,Existing Customer,33,M,2,Graduate,Married,60 - 80,Blue,13,3,3,1963.0,1721,1378,37,0.877
712899333,Existing Customer,47,F,4,College,Single,Less than 40,Blue,37,6,2,4256.0,1084,1100,29,0.255
767036433,Existing Customer,56,F,1,Graduate,Married,Less than 40,Blue,49,5,1,5097.0,1152,2052,45,0.226
793473033,Existing Customer,51,M,1,Graduate,Single,60 - 80,Blue,45,3,2,3228.0,2517,1349,33,0.78
717998058,Existing Customer,26,M,0,Graduate,Single,Less than 40,Blue,13,6,3,2585.0,2019,2644,40,0.781
779610033,Attrited Customer,58,M,1,College,Married,80 - 120,Blue,47,3,3,12151.0,1799,918,14,0.148
827332983,Existing Customer,46,M,3,High School,Single,80 - 120,Gold,42,3,2,34516.0,2113,1362,31,0.061
721183983,Existing Customer,48,M,4,High School,Married,120 +,Blue,31,6,3,34516.0,1013,1222,37,0.029
718426533,Existing Customer,42,M,4,Uneducated,Divorced,60 - 80,Blue,32,4,1,5504.0,0,1364,32,0.0
710698233,Existing Customer,37,M,4,Graduate,Married,80 - 120,Blue,28,4,1,10021.0,1203,1463,40,0.12
793581933,Existing Customer,50,M,3,High School,Single,40 - 60,Silver,44,4,3,19853.0,1513,1878,55,0.076
719229708,Existing Customer,41,F,1,High School,Single,40 - 60,Blue,31,6,3,4969.0,838,1489,32,0.169
715158483,Existing Customer,48,F,3,Graduate,Divorced,Less than 40,Blue,40,3,2,3117.0,1603,1437,37,0.514
809296308,Existing Customer,46,M,2,College,Single,80 - 120,Blue,41,4,2,21526.0,2332,1313,37,0.108
778176108,Existing Customer,61,M,0,High School,Single,60 - 80,Blue,51,4,2,5504.0,1412,1290,38,0.257
719366358,Existing Customer,51,M,3,High School,Married,120 +,Blue,40,6,3,7319.0,1692,1233,29,0.231
721417233,Attrited Customer,45,M,2,Graduate,Married,60 - 80,Blue,25,3,5,1438.3,0,709,27,0.0
714578283,Existing Customer,47,M,1,Graduate,Married,60 - 80,Blue,37,6,3,2053.0,0,1283,28,0.0
769574883,Existing Customer,41,M,2,High School,Married,40 - 60,Blue,32,3,1,12804.0,2517,1101,37,0.197
717643608,Existing Customer,48,M,4,College,Married,80 - 120,Blue,36,3,3,26443.0,1601,1593,36,0.061
709198158,Existing Customer,50,F,4,Graduate,Single,Less than 40,Blue,36,6,2,3125.0,1928,1631,46,0.617
712419708,Existing Customer,56,F,2,Post-Graduate,Married,Less than 40,Blue,48,6,1,4930.0,2259,2194,53,0.458
709103358,Existing Customer,39,F,2,College,Single,Less than 40,Blue,36,6,3,9476.0,0,1128,27,0.0
716966808,Existing Customer,47,M,1,Graduate,Married,80 - 120,Blue,37,6,3,11722.0,1667,1497,35,0.142
772264383,Existing Customer,44,M,2,Graduate,Single,120 +,Blue,33,4,1,13301.0,0,1385,50,0.0
769137108,Attrited Customer,43,F,2,Post-Graduate,Married,Less than 40,Blue,37,3,3,1438.3,0,974,28,0.0
717640083,Attrited Customer,59,M,1,High School,Married,60 - 80,Blue,36,3,2,6705.0,0,731,18,0.0
778686408,Existing Customer,48,M,1,College,Married,60 - 80,Blue,29,4,3,19324.0,1040,1744,50,0.054
715015683,Existing Customer,44,M,2,Graduate,Single,40 - 60,Blue,34,5,3,5331.0,1993,1766,39,0.374
710462433,Existing Customer,45,M,4,Graduate,Single,60 - 80,Blue,30,6,2,17625.0,894,1773,39,0.051
721342383,Existing Customer,39,M,2,Graduate,Married,80 - 120,Blue,34,6,3,17438.0,0,1860,37,0.0
794977533,Attrited Customer,62,M,0,High School,Married,60 - 80,Blue,56,3,3,8077.0,0,906,16,0.0
779445108,Existing Customer,26,M,0,Graduate,Single,40 - 60,Blue,13,6,1,3290.0,1616,2781,54,0.491
718193958,Existing Customer,60,M,0,Uneducated,Single,Less than 40,Blue,53,5,3,2402.0,1728,1650,53,0.719
710955633,Existing Customer,54,F,3,Doctorate,Single,Less than 40,Blue,42,6,1,9256.0,1999,1446,37,0.216
716149383,Existing Customer,62,M,0,Graduate,Married,60 - 80,Blue,36,6,3,3674.0,895,1703,48,0.244
752604633,Attrited Customer,57,M,2,College,Married,40 - 60,Blue,50,2,5,6462.0,0,761,17,0.0
713889933,Existing Customer,59,M,0,Graduate,Single,40 - 60,Blue,48,4,2,1638.0,0,1536,44,0.0
709446783,Existing Customer,46,M,4,Graduate,Single,60 - 80,Blue,38,3,3,4335.0,2480,1373,36,0.572
789115833,Existing Customer,44,M,4,High School,Single,60 - 80,Blue,32,5,3,3233.0,1034,1256,29,0.32
787623858,Existing Customer,43,M,2,Uneducated,Divorced,120 +,Silver,24,4,2,34516.0,1938,1215,45,0.056
709040508,Existing Customer,57,M,4,Uneducated,Married,120 +,Blue,38,6,6,19802.0,1961,2244,58,0.099
717956283,Existing Customer,57,F,1,Graduate,Single,40 - 60,Blue,48,5,1,10953.0,1945,1277,29,0.178
721379433,Existing Customer,44,M,4,Graduate,Married,60 - 80,Blue,28,6,2,11338.0,0,1227,24,0.0
712027683,Existing Customer,47,F,2,Doctorate,Married,Less than 40,Blue,35,3,2,5544.0,1184,1336,38,0.214
716027208,Existing Customer,47,M,4,Doctorate,Married,60 - 80,Blue,36,4,1,19665.0,706,1110,58,0.036
720475233,Existing Customer,50,F,2,High School,Married,Less than 40,Blue,43,6,2,2927.0,1412,1474,26,0.482
712275108,Existing Customer,53,F,3,College,Married,40 - 60,Blue,33,4,3,5146.0,1618,1955,44,0.314
718121658,Attrited Customer,56,M,1,College,Married,60 - 80,Blue,44,5,3,1704.0,0,660,17,0.0
711593808,Attrited Customer,55,M,1,High School,Married,60 - 80,Blue,46,2,2,1438.3,0,888,18,0.0
716222808,Existing Customer,53,F,4,High School,Married,Less than 40,Blue,36,6,1,2974.0,1170,1785,45,0.393
788779008,Existing Customer,57,M,2,High School,Married,60 - 80,Blue,38,3,1,2736.0,1822,1211,25,0.666
710404533,Existing Customer,50,M,2,Graduate,Married,80 - 120,Blue,37,6,2,1438.3,862,1391,40,0.599
715383108,Existing Customer,52,M,2,Graduate,Single,120 +,Blue,44,5,1,34516.0,2174,1616,50,0.063
711697158,Existing Customer,60,M,0,Graduate,Married,Less than 40,Blue,36,6,2,1976.0,1311,1498,43,0.663
709186983,Existing Customer,49,M,4,Uneducated,Married,80 - 120,Blue,40,3,1,8714.0,2252,1536,38,0.258
808964433,Existing Customer,46,F,4,Doctorate,Divorced,Less than 40,Blue,41,4,1,8693.0,1378,1594,45,0.159
