CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome,Loyalty,Financial_Status,Segment,Digital_Capability
715827858,Existing Customer,58,F,4,Uneducated,Married,Less than 40,Blue,47,3,3,2822.0,2173,1218,23,0.77,526.7180777537259,7528.345387029989,155561.5821379364,1,1,2,1,0,65914.09,470,3,-1,0,2,6,2,True
713741358,Attrited Customer,46,M,5,Graduate,Single,80 - 120,Blue,33,6,3,32975.0,2517,597,17,0.076,894.0636040912998,18814.55334385851,177904.86540455357,1,0,2,0,1,0.0,117,2,-1,0,3,9,4,True
709531908,Existing Customer,53,M,3,High School,Married,60 - 80,Blue,47,5,2,1438.3,0,2184,53,0.0,754.9572411610462,30204.657333730156,140723.60494306422,0,1,0,1,0,53956.67,476,9,186,0,5,7,2,True
714141108,Existing Customer,52,F,1,High School,Married,Less than 40,Blue,45,6,3,6703.0,893,1388,28,0.133,746.7405190913886,40196.63426341131,226622.6554421215,1,0,0,1,3,24058.55,180,13,-1,1,3,6,2,True
712608783,Existing Customer,50,M,2,High School,Married,80 - 120,Silver,45,3,1,34516.0,1260,1504,34,0.037,655.1885398226839,24319.892177246275,139099.88337571296,1,0,0,1,2,31267.08,24,8,-1,0,2,8,4,True
820353558,Existing Customer,41,F,3,High School,Married,40 - 60,Blue,36,4,1,9797.0,1434,1503,34,0.146,577.8146895314958,44074.623271029704,224556.789911389,1,1,2,1,0,277903.47,134,2,-1,0,2,4,2,True
714964758,Existing Customer,45,F,5,Graduate,Divorced,40 - 60,Blue,36,5,2,10400.0,1777,1105,28,0.171,567.6649210268845,29847.30424799968,154068.94297086267,1,2,0,1,2,380929.46,297,2,-1,1,3,4,2,True
716264358,Existing Customer,53,M,3,Uneducated,Married,80 - 120,Blue,42,2,1,26792.0,1836,2398,47,0.069,756.2108781879533,45259.22417281873,43908.353450104085,1,1,2,0,0,474994.04,314,1,-1,0,3,5,2,True
717296808,Existing Customer,67,F,1,Graduate,Married,Less than 40,Blue,56,4,3,3006.0,2517,1661,32,0.837,538.3572249075626,11858.077300693372,108826.63622063832,1,1,1,1,2,22834.54,706,2,-1,1,2,5,2,True
712977183,Existing Customer,57,F,2,Uneducated,Single,40 - 60,Silver,36,6,3,19482.0,1072,1421,22,0.055,352.8042598786509,22260.133305444175,101139.0419096391,1,0,2,1,3,144887.45,65,2,-1,0,3,3,1,True
710829108,Existing Customer,59,F,1,Uneducated,Married,40 - 60,Blue,36,4,2,3356.0,985,999,28,0.294,725.1540199038975,52724.40430062366,142895.35646637293,0,2,2,0,2,297035.12,1934,1,153,0,2,5,2,False
779562633,Existing Customer,45,M,2,Uneducated,Married,40 - 60,Blue,34,3,2,5771.0,2248,1387,18,0.39,674.1634216538359,19104.697841090052,118199.46925999912,1,0,0,1,1,519463.66,74,1,-1,0,2,5,2,True
715315833,Existing Customer,51,M,3,Graduate,Married,80 - 120,Blue,36,6,2,11106.0,2107,1243,24,0.19,589.5016565191,19814.743404597135,73173.8551013965,1,0,1,1,3,550221.94,66,2,188,0,3,7,2,True
815500983,Existing Customer,59,F,1,Uneducated,Married,Less than 40,Blue,54,5,3,2890.0,2001,1860,36,0.692,697.2456636326514,37108.25689476456,92188.49528921024,1,2,0,1,2,112103.14,239,2,-1,1,3,4,2,True
719360583,Existing Customer,53,M,1,Graduate,Married,60 - 80,Blue,45,6,2,3380.0,1701,1502,25,0.503,808.5077143748612,23215.98813393257,169723.84223517543,1,0,0,1,0,243466.27,73,2,368,0,3,8,4,True
709701558,Existing Customer,47,M,3,Graduate,Married,60 - 80,Blue,36,2,1,21331.0,1251,1460,50,0.059,369.8427092532317,45056.55161587968,37993.12224675511,1,2,1,1,2,100848.16,176,4,-1,0,2,1,1,True
779862408,Existing Customer,49,M,3,Post-Graduate,Single,80 - 120,Blue,33,3,1,6278.0,462,1087,33,0.074,817.213684039008,11850.573973149278,186016.8061166777,1,1,2,0,0,1209358.97,407,2,-1,1,2,10,4,True
812627208,Existing Customer,60,F,0,College,Single,Less than 40,Blue,55,5,1,1438.3,738,1226,33,0.513,632.7553221722515,27701.080484328068,142574.03171244933,1,0,2,0,3,314493.87,18,1,-1,0,3,5,2,True
711033408,Existing Customer,50,F,2,High School,Married,Less than 40,Blue,36,5,1,9355.0,1626,1230,28,0.174,761.5802750589929,26653.168835218366,308745.9462785529,1,1,2,1,1,0.0,367,2,176,0,3,7,2,True
780376683,Existing Customer,57,M,1,Graduate,Married,80 - 120,Blue,47,5,3,14612.0,1976,1827,24,0.135,142.5915022494666,27263.906503956197,73470.87219816422,1,0,1,1,0,324447.66,648,3,-1,0,3,4,2,True
714454758,Existing Customer,57,F,3,Graduate,Married,Less than 40,Blue,47,4,2,6347.0,1594,1771,37,0.251,459.06421445638415,30267.751814778167,53489.064502611654,1,1,0,1,3,260780.27,199,2,-1,0,2,2,1,True
780466533,Existing Customer,54,M,3,Doctorate,Married,120 +,Blue,41,3,3,21592.0,1676,1873,52,0.078,557.6836503350179,11563.73227211553,224638.40799313583,1,0,0,1,2,734421.87,211,5,-1,0,4,10,4,True
715735233,Existing Customer,51,F,5,Post-Graduate,Married,Less than 40,Blue,44,5,1,3449.0,1598,1679,42,0.463,620.3946379841036,28319.33450535502,186998.0092168376,1,2,1,1,2,25337.22,68,1,-1,0,4,6,2,True
720476733,Existing Customer,47,F,3,High School,Married,Less than 40,Blue,34,2,1,6028.0,799,1002,22,0.133,516.2952492692474,15487.156152626218,118868.9608086265,1,0,1,0,1,277504.32,39,2,246,0,1,4,2,True
712375758,Existing Customer,53,M,3,Uneducated,Married,80 - 120,Blue,43,3,3,16393.0,1423,1461,42,0.087,561.6454229132966,-959.0095777653768,124450.552739957,1,1,2,0,0,931238.29,827,4,-1,1,3,7,2,True
708868233,Attrited Customer,68,M,0,High School,Married,Less than 40,Blue,52,1,3,1438.3,900,760,21,0.626,434.4011632196126,30562.08381261374,88530.49734391399,1,1,1,0,3,196546.62,356,1,-1,1,1,2,1,False
718030083,Existing Customer,59,M,1,College,Married,60 - 80,Blue,36,4,1,7871.0,1687,1428,22,0.214,616.8545870977424,44285.1642673952,229823.161057484,1,0,2,1,3,295929.99,185,2,183,0,2,6,2,True
771698658,Existing Customer,44,M,5,Graduate,Married,60 - 80,Blue,32,4,5,11376.0,2006,1302,27,0.176,531.1869994455033,21748.15968263977,240665.95047911553,1,0,0,1,0,146740.35,123,1,363,0,2,7,2,True
748326258,Existing Customer,48,M,3,College,Married,80 - 120,Blue,41,4,5,12302.0,1632,1483,41,0.133,556.2123870786282,18572.856858005907,149988.02022714008,1,0,0,0,1,716161.47,271,1,-1,0,3,7,2,True
770817783,Existing Customer,47,M,4,Graduate,Married,60 - 80,Silver,33,3,2,34516.0,1679,1060,27,0.049,539.8783112555482,41927.76242472013,80810.26729173124,1,0,0,0,0,710549.92,212,1,-1,0,2,3,1,True
779353083,Existing Customer,47,M,2,Graduate,Married,60 - 80,Silver,32,4,2,34516.0,1468,1330,32,0.043,559.8912362814063,53850.79950671453,159741.61003163416,1,0,2,1,2,623283.03,194,15,-1,0,2,4,2,True
711441333,Existing Customer,43,F,1,High School,Divorced,Less than 40,Silver,35,3,2,10514.0,1580,1229,27,0.15,632.7246444083542,31419.679717721963,62772.18935230154,1,1,0,1,2,71010.32,130,4,-1,1,2,3,1,True
719808558,Attrited Customer,55,F,2,Graduate,Married,Less than 40,Blue,43,2,4,1438.3,0,886,27,0.0,403.06056751751737,-2129.324322483706,112981.2320962072,1,0,0,0,0,101966.4,124,2,-1,0,1,4,2,True
711551958,Attrited Customer,59,M,2,Post-Graduate,Married,60 - 80,Blue,46,3,3,1438.3,0,844,24,0.0,443.9964520975852,8564.68351416432,130448.6509165963,0,2,2,0,2,240380.63,94,4,-1,0,2,6,2,False
809164083,Existing Customer,63,M,1,Graduate,Married,40 - 60,Blue,56,2,1,2619.0,1779,1450,37,0.679,852.1052879951462,-4879.173753125873,96823.16020919556,1,0,0,0,2,18775.86,219,2,-1,0,1,7,2,True
820596183,Existing Customer,58,M,2,College,Married,120 +,Blue,53,2,3,24407.0,2395,2311,48,0.098,512.2343345970384,23108.97925796344,-43605.224874563646,1,0,2,1,1,715396.42,86,4,-1,0,3,6,2,True
715999608,Existing Customer,53,F,2,High School,Married,Less than 40,Blue,36,4,1,2377.0,1649,1378,26,0.694,861.1845797258279,35345.97457520854,160570.07753449626,1,2,0,1,2,170990.82,18,18,-1,0,2,6,2,True
805543158,Existing Customer,52,M,3,Graduate,Married,120 +,Blue,47,5,3,11086.0,2207,1523,40,0.199,595.0838455689234,31558.5963194952,92196.42049624248,1,0,0,1,2,567073.13,166,1,-1,0,3,7,2,True
709752183,Existing Customer,48,M,3,High School,Single,60 - 80,Blue,36,4,2,11432.0,2517,1374,37,0.22,659.3199100656138,-57.96922386292135,98797.75455997697,1,2,0,1,1,320950.37,245,6,287,1,2,7,2,True
716479233,Existing Customer,43,M,4,High School,Married,40 - 60,Blue,36,5,3,13258.0,1721,1080,21,0.13,363.8726401240582,37116.045843386666,55757.63691408301,0,2,0,0,2,131657.94,162,1,-1,0,3,1,1,False
713837058,Existing Customer,48,M,2,College,Single,Less than 40,Blue,36,3,2,2571.0,1955,1234,24,0.76,595.5964279568865,36799.13291584316,127447.33598681212,0,2,0,0,0,0.0,214,2,-1,1,2,5,2,False
718876683,Existing Customer,43,F,4,Graduate,Single,Less than 40,Blue,31,5,2,5781.0,1168,1600,32,0.202,563.4765423573504,8408.7550406095,133084.5981790555,1,2,0,0,1,10209.65,52,2,-1,0,3,6,2,True
794843883,Existing Customer,41,M,3,High School,Married,80 - 120,Blue,35,6,1,34516.0,1202,1353,33,0.035,626.3523967407284,22956.54481219566,202086.057297726,1,2,2,0,0,678455.98,354,3,-1,0,3,9,4,True
803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than 40,Silver,38,4,1,11127.0,1835,1546,25,0.165,553.38252615437,3984.57896649095,45528.80503117139,1,1,0,1,2,84880.09,432,5,-1,0,2,4,2,True
714606558,Existing Customer,60,F,1,Uneducated,Married,Less than 40,Blue,36,5,1,1913.0,1272,1448,22,0.665,536.1624360956243,13438.784660957048,198495.0807109675,1,2,2,0,0,86428.95,111,2,-1,0,3,7,2,True
778425408,Existing Customer,44,M,4,Graduate,Single,80 - 120,Blue,24,5,3,3839.0,2295,1271,24,0.598,763.2743831939853,32863.04385866931,217561.1524431557,1,1,2,1,2,75816.88,77,2,-1,1,3,9,4,True
714171108,Existing Customer,48,F,3,Graduate,Divorced,40 - 60,Blue,39,6,2,2115.0,1141,1223,20,0.539,599.0406694160167,35044.10250927483,42442.80356460594,1,1,0,0,1,559280.46,38,1,-1,0,3,3,1,True
719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than 40,Blue,27,5,2,1438.3,679,1117,29,0.472,464.7365034187929,39215.00922866701,100425.14660063044,1,1,1,0,2,164162.34,78,1,-1,0,3,2,1,True
713137233,Existing Customer,41,M,2,High School,Single,80 - 120,Blue,28,4,3,27756.0,1789,994,24,0.064,616.735286043497,18307.101916353015,190195.81664798496,1,1,2,1,0,667923.44,292,2,-1,0,2,9,4,True
769425858,Existing Customer,45,M,3,College,Single,60 - 80,Blue,32,4,1,1438.3,0,1468,26,0.0,547.1992878105636,32073.851475246083,255791.9024442475,1,2,0,1,1,216137.61,149,3,-1,0,2,6,2,True
711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than 40,Silver,34,6,4,13878.0,2222,1658,38,0.16,460.30248590074734,19025.26367041992,34015.87931424644,1,0,0,1,3,197983.23,69,7,-1,1,3,3,1,True
788900883,Existing Customer,51,F,2,Graduate,Married,Less than 40,Blue,36,3,1,3106.0,1304,1368,38,0.42,828.873471801365,17349.994565079418,220852.44316312415,1,1,2,0,0,0.0,168,5,-1,0,2,8,4,True
758348808,Existing Customer,51,M,2,Graduate,Married,120 +,Blue,44,4,3,34516.0,1666,1218,18,0.048,514.6683726259757,41678.7424776666,175408.0928078801,1,1,2,0,0,1054658.72,210,3,-1,1,2,6,2,True
772336458,Attrited Customer,60,F,1,Uneducated,Married,40 - 60,Blue,50,4,4,1438.3,1025,702,12,0.713,495.9495768085369,22670.09973728119,134205.0917249029,1,1,0,0,1,261597.65,207,2,147,0,2,5,2,True
717906783,Existing Customer,41,M,5,Graduate,Single,120 +,Blue,29,5,2,5207.0,1748,1310,26,0.336,338.8937068498114,46155.49336134984,-2267.997846234939,1,1,1,0,2,1304794.21,408,2,-1,0,3,3,1,True
719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,80 - 120,Blue,36,6,2,17965.0,1644,1767,50,0.092,316.76755376838474,35417.23340421608,183283.17843741504,0,1,0,0,2,549289.62,119,1,-1,0,4,5,2,False
769433508,Existing Customer,43,M,1,College,Single,60 - 80,Blue,37,6,3,2733.0,1819,933,25,0.666,684.4198853251892,32010.36239236779,107125.2192671607,1,0,0,0,2,276189.4,751,3,-1,0,3,5,2,True
790096533,Existing Customer,55,M,2,College,Married,60 - 80,Blue,48,4,3,8863.0,1301,1512,27,0.147,519.0978860929017,29854.80783494013,128182.7248002574,1,1,0,0,1,403235.93,100,4,278,0,2,5,2,True
720997383,Attrited Customer,52,M,1,Uneducated,Married,80 - 120,Blue,36,2,3,1857.0,1833,829,17,0.987,367.951842376082,33322.80838198635,158431.75713816803,1,0,2,1,2,215437.66,93,1,-1,0,1,5,2,True
709930758,Existing Customer,41,M,2,Uneducated,Married,40 - 60,Blue,30,5,3,11107.0,1222,1506,33,0.11,820.8316888972467,6672.840959815199,5501.9820951393485,1,0,2,1,0,274879.11,102,3,335,0,3,6,2,True
710741208,Existing Customer,39,M,2,High School,Single,80 - 120,Blue,36,4,2,5269.0,1475,2094,25,0.28,692.0894491472202,34138.8465305773,213656.98116770596,1,1,0,1,2,461708.1,432,1,-1,0,3,8,4,True
821797008,Attrited Customer,49,M,5,College,Married,40 - 60,Blue,45,2,2,1438.3,0,815,21,0.0,545.9982845716027,14005.379200712356,87820.15315446253,1,1,1,1,2,481621.7,188,1,-1,0,1,4,2,True
708874533,Attrited Customer,45,F,2,College,Married,Less than 40,Blue,36,1,3,3387.0,0,510,24,0.0,596.298793869031,34620.5582630479,115122.7143280676,1,1,0,0,0,213441.77,312,1,-1,0,1,4,2,True
715341858,Existing Customer,54,M,2,Graduate,Married,80 - 120,Blue,46,6,2,1982.0,1289,1377,49,0.65,633.8423990367689,22181.17729799202,145833.59724866948,1,0,2,1,2,74052.16,346,2,-1,0,4,8,4,True
793636308,Existing Customer,49,M,3,Uneducated,Single,80 - 120,Blue,43,2,2,4645.0,1650,1193,33,0.355,662.9269080102664,11255.851993237113,-16657.975381263444,1,1,0,0,3,286795.26,115,3,-1,0,1,7,2,False
712125258,Attrited Customer,46,M,4,High School,Married,120 +,Blue,30,3,3,2442.0,0,701,19,0.0,472.7767670619944,20981.166850081157,117548.03449301736,1,0,2,0,0,732568.08,370,3,-1,0,2,7,2,True
709703433,Existing Customer,47,M,3,Graduate,Married,60 - 80,Blue,38,4,1,21304.0,1532,1770,25,0.072,922.6381280833444,38800.40073956133,53149.72234408057,1,2,2,1,0,0.0,1476,1,-1,1,2,4,2,True
721022433,Existing Customer,44,M,2,Doctorate,Single,60 - 80,Blue,36,5,1,7577.0,2480,1409,35,0.327,547.7583333312151,20681.74410122112,-4857.391927049641,1,1,1,0,1,652889.09,444,1,-1,0,3,4,2,True
710103558,Existing Customer,50,M,3,Post-Graduate,Single,120 +,Blue,31,4,1,3234.0,1486,1354,28,0.459,351.07450463801524,41004.88527680797,83639.98917374082,1,0,2,0,1,1259344.62,338,1,-1,0,2,4,2,True
715952883,Existing Customer,73,M,0,High School,Married,40 - 60,Blue,36,5,3,4469.0,1125,1765,34,0.252,645.8301000360664,33870.52492504346,126453.15805683297,1,1,0,0,2,92230.04,420,1,-1,0,3,5,2,True
772390908,Attrited Customer,59,M,0,High School,Single,40 - 60,Blue,48,2,4,3616.0,1054,687,17,0.291,602.0342953761217,46789.246244573595,155822.07072144558,1,1,2,1,1,379711.51,485,2,-1,0,1,4,2,True
787348608,Existing Customer,70,M,0,High School,Married,Less than 40,Blue,56,3,2,3252.0,1495,1227,15,0.46,620.050648732644,16151.106431296954,47552.2347548828,1,0,0,1,2,213275.63,216,2,-1,0,2,4,2,True
709485033,Existing Customer,55,F,2,High School,Married,Less than 40,Blue,36,4,3,2358.0,1152,1737,26,0.489,721.404937045615,17627.138186754157,294625.9305786004,1,1,1,1,0,0.0,20,1,263,0,2,8,4,True
799471833,Existing Customer,45,M,1,Uneducated,Single,120 +,Blue,39,4,2,3133.0,1510,1435,38,0.482,560.8460231281284,31480.906693192137,61303.336665863666,1,1,0,0,0,275671.54,110,1,-1,0,2,5,2,True
714187533,Existing Customer,45,F,2,Uneducated,Single,40 - 60,Blue,35,2,3,3540.0,849,1321,28,0.24,378.22416660579574,28753.32638673312,233622.47453582185,1,0,0,1,3,482212.74,78,1,-1,0,1,4,2,True
779656908,Existing Customer,40,M,1,Graduate,Married,40 - 60,Blue,23,6,3,6990.0,1378,1479,29,0.197,697.8057884092769,13827.525694066297,75612.57545183116,1,0,1,0,2,341131.56,266,1,-1,1,3,5,2,True
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,40 - 60,Blue,40,1,4,1438.3,0,689,23,0.0,352.48998704762187,9623.394181610687,132867.02816259413,1,0,0,0,0,455902.13,94,1,-1,1,1,5,2,True
789483333,Existing Customer,41,M,2,Uneducated,Married,40 - 60,Blue,32,5,1,5214.0,795,1258,23,0.152,576.58360074171,29375.82099194766,175585.1485766877,1,1,1,0,0,344355.69,114,1,-1,0,3,4,2,True
809855808,Existing Customer,51,F,2,Graduate,Married,Less than 40,Blue,46,5,2,5207.0,1650,1339,20,0.317,356.53265973967206,12716.257815165349,147868.75832012587,1,1,2,0,0,30700.31,8,1,-1,0,3,5,2,True
771809733,Attrited Customer,64,F,0,High School,Married,40 - 60,Blue,53,1,3,3353.0,0,960,18,0.0,567.8072355338832,5864.358693554619,130589.08379408758,1,1,0,0,3,240412.86,336,1,183,1,1,6,2,False
719942883,Existing Customer,54,M,5,Graduate,Married,60 - 80,Blue,38,3,3,2290.0,1434,1119,18,0.626,311.000741895112,15452.40246770615,173425.6818861346,1,1,1,0,3,0.0,83,3,-1,0,2,5,2,False
717806133,Existing Customer,40,M,2,Uneducated,Divorced,60 - 80,Blue,29,5,3,23603.0,0,1382,31,0.0,236.0832949866084,14957.53898769925,212355.7413912157,1,1,0,1,1,514441.73,1156,1,-1,1,3,6,2,True
720615708,Existing Customer,57,M,0,Uneducated,Married,40 - 60,Blue,45,6,2,2601.0,0,1232,32,0.0,488.59834911022665,19113.953602752365,177893.9313971952,1,1,0,1,2,197552.15,133,1,-1,0,3,5,2,True
714511758,Existing Customer,45,M,4,Graduate,Single,80 - 120,Blue,40,4,3,6363.0,1029,1542,16,0.162,416.37509914851904,21850.70570429571,95736.66973609172,1,1,2,1,3,0.0,55,1,193,0,2,5,2,True
715050408,Existing Customer,41,M,3,High School,Single,80 - 120,Blue,36,4,3,8029.0,1576,1094,32,0.196,670.8939936288537,38101.744882348445,104730.6828849455,1,0,2,0,0,429687.28,661,1,-1,1,2,5,2,True
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than 40,Blue,31,2,2,2410.0,1769,1217,30,0.734,704.0472847837807,20832.701771155706,61551.975352564456,1,1,2,1,2,0.0,90,8,-1,0,1,4,2,True
719211558,Attrited Customer,45,M,2,Graduate,Single,60 - 80,Blue,36,1,1,3401.0,0,744,18,0.0,326.4164947697724,34050.98009419486,13490.473942876328,1,1,2,1,2,313607.78,171,2,-1,1,1,2,1,True
712069008,Existing Customer,42,F,4,Uneducated,Married,Less than 40,Blue,23,4,2,2260.0,1007,1614,33,0.446,412.9527801191181,39718.54721781421,106587.48383490044,1,1,1,1,2,203687.86,11,1,-1,0,2,1,1,True
715996983,Existing Customer,47,M,4,Uneducated,Divorced,80 - 120,Blue,30,5,2,17682.0,2481,1747,31,0.14,322.6817554230813,51876.531860717354,65564.77463933342,1,1,2,1,1,635655.01,240,1,-1,0,3,3,1,True
773466258,Existing Customer,48,F,4,High School,Married,40 - 60,Blue,42,3,1,4206.0,1100,1144,22,0.262,470.2332405060266,44599.82309730575,66547.78814592714,1,0,0,0,0,0.0,173,2,-1,0,2,2,1,True
798983508,Existing Customer,43,M,1,Graduate,Single,80 - 120,Silver,37,4,3,34516.0,1440,1575,34,0.042,539.49745534078,29888.74419530611,117024.49088134056,1,0,2,1,1,316934.9,147,2,114,0,2,5,2,True
716451183,Existing Customer,54,F,1,Uneducated,Married,40 - 60,Blue,44,5,2,5556.0,1711,1706,21,0.308,145.01794512128993,24295.378221303552,234476.82032215528,1,1,2,1,0,503137.71,520,8,-1,0,3,5,2,True
715085733,Existing Customer,61,M,0,Graduate,Married,40 - 60,Blue,52,3,1,2939.0,1999,2434,33,0.68,660.5153772219867,18072.06507817882,122099.13595736734,1,1,2,1,2,682991.1,156,3,-1,1,3,5,2,True
788977833,Existing Customer,61,M,0,Uneducated,Married,80 - 120,Blue,48,2,1,5362.0,1274,1876,41,0.238,547.9582545025395,13258.144583915311,100937.41934761243,1,1,0,1,2,566636.86,188,4,-1,0,3,7,2,True
720272958,Attrited Customer,48,M,2,High School,Married,120 +,Blue,36,3,3,27126.0,0,1000,25,0.0,458.99657762913745,27706.475102627715,14147.595907715528,0,2,0,1,2,1159220.73,152,4,-1,1,2,5,2,False
708421833,Existing Customer,45,F,4,Graduate,Single,Less than 40,Blue,36,6,3,3342.0,2517,1139,30,0.753,600.7296455687615,25212.00980006991,110608.16550251008,1,2,1,1,1,0.0,230,1,265,1,3,5,2,True
715120608,Existing Customer,44,M,3,Graduate,Single,60 - 80,Blue,37,2,3,14546.0,1703,1273,27,0.117,613.425963232714,24524.325035628393,215145.5235737166,1,0,0,0,1,568041.04,427,3,-1,1,1,8,4,True
779078733,Existing Customer,55,M,2,Doctorate,Married,60 - 80,Blue,36,3,4,16427.0,1682,1579,36,0.102,546.4403184351142,14956.722795794532,145702.22878772178,0,0,2,1,2,24378.92,607,5,-1,0,2,6,2,True
720250158,Existing Customer,45,M,2,College,Single,60 - 80,Blue,33,6,3,23218.0,1814,1749,37,0.078,638.3601140161309,34958.39126126183,41682.813807720886,1,1,2,1,2,0.0,50,1,192,0,3,4,2,True
716458983,Existing Customer,60,M,0,High School,Married,40 - 60,Blue,36,5,1,3281.0,837,1424,29,0.255,771.1373101568308,34732.73065158459,118329.31683611934,1,1,0,1,2,304279.6,172,1,-1,0,3,5,2,True
713747733,Existing Customer,55,M,2,High School,Married,40 - 60,Blue,47,5,3,3096.0,2217,2011,41,0.716,481.5531298403062,6262.410083439714,20569.652523079087,1,0,2,1,1,780351.68,210,6,-1,0,5,4,2,True
712270158,Existing Customer,62,F,0,High School,Married,40 - 60,Blue,52,5,2,2052.0,1250,1208,31,0.609,597.959046415779,30557.40755063931,88372.6834299526,1,0,0,0,0,454832.38,139,5,290,0,3,4,2,True
754897008,Existing Customer,46,M,3,High School,Single,40 - 60,Blue,39,2,3,9432.0,1418,1319,26,0.15,374.08113511141573,37478.28448783736,180050.50043778267,1,0,0,1,0,414257.84,178,1,-1,0,1,2,1,True
819700533,Existing Customer,50,M,0,High School,Single,120 +,Silver,45,5,2,14938.0,2303,949,27,0.154,491.9931063495739,22659.15826086717,133058.50712079174,1,0,2,1,1,216510.57,24,1,-1,0,3,8,4,True
712890408,Existing Customer,45,M,2,Uneducated,Married,60 - 80,Blue,36,5,3,2221.0,1343,1338,30,0.605,652.3418987520283,29552.37926594501,111201.2547527984,1,2,0,1,1,9400.19,263,2,-1,0,3,5,2,True
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,60 - 80,Blue,37,6,3,5731.0,1577,1554,26,0.275,714.0712708355499,19286.790283936138,6876.370745365901,1,1,2,1,2,515057.95,186,5,-1,1,3,6,2,True
779749908,Existing Customer,48,M,4,College,Married,60 - 80,Gold,33,2,2,34516.0,2061,1350,32,0.06,764.8359854400474,26013.64635630845,241115.6405226838,1,0,0,0,0,272428.74,117,1,-1,0,1,8,4,True
717401883,Existing Customer,35,M,3,Uneducated,Married,60 - 80,Blue,22,5,2,6985.0,1130,1694,44,0.162,472.6157670115949,15776.975421750592,127294.9530124849,1,1,0,1,3,210394.21,1190,3,-1,0,4,6,2,True
721509558,Existing Customer,51,M,2,Graduate,Married,120 +,Blue,42,3,3,24221.0,1707,1678,40,0.07,518.7695144090461,11113.15222859743,88073.38062560975,1,0,1,0,1,1024187.29,178,4,687,0,2,8,4,True
