CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Recency,Frequency,Monetary,engagement_score,ClickThroughRate,ConversionRate,ChosenTiming,ChosenFrequency,ChosenChannel
236721592,3,5,2042,41,340.7526000418675,16132.674537990855,34709.81571161871,1,0,0,1,1,0.6071428571428572,0.3037037037037037,0.11579902461154588,0.36870796135171774,0.10188340897390058,8.915924206414162e-05,6,1,Email
915418979,4,4,1489,52,316.3345637473346,45523.03624757624,49641.988956236615,1,1,2,0,0,0.8928571428571429,0.3851851851851852,0.08443915163887944,0.49803015819007657,0.10188340897390058,8.915924206414162e-05,6,1,Email
81248906,4,5,15662,45,561.8413171990376,18650.09384508471,118224.1323530214,1,1,0,1,0,0.4285714285714286,0.3333333333333333,0.8881705795622094,0.5378797452972343,0.10188340897390058,8.915924206414162e-05,6,1,Email
600309073,4,3,4021,76,827.3387981970035,12216.23294697536,88058.69161419471,1,1,0,1,2,0.43956043956043955,0.562962962962963,0.22802540546671204,0.41312068635307836,0.10188340897390058,8.915924206414162e-05,6,1,Email
238101734,4,3,3919,70,428.1213477294425,40130.3176929929,178951.61509689048,1,0,2,1,0,0.42582417582417587,0.5185185185185185,0.2222411250992401,0.3925575634149979,0.10188340897390058,8.915924206414162e-05,6,1,Email
240835336,3,4,4116,85,503.4844111881432,14028.557543432196,145354.94629611558,1,2,0,0,1,0.5961538461538461,0.6296296296296297,0.23341272541680844,0.4973742449754699,0.10188340897390058,8.915924206414162e-05,6,1,Email
390064519,4,2,15803,41,438.30507646073966,10092.183724949631,135786.04475095644,0,0,0,1,2,0.5,0.3037037037037037,0.8961664965407735,0.5599610600733431,0.10188340897390058,8.915924206414162e-05,6,1,Email
331223572,4,6,1681,36,611.2038316401843,32710.77877960584,50258.890493962725,0,0,2,1,3,0.1291208791208791,0.26666666666666666,0.09532720880117954,0.1602465142887055,0.10188340897390058,8.915924206414162e-05,6,1,Email
445574145,4,4,4761,86,808.5818730303345,38284.4226423451,49428.93325978988,1,1,2,0,3,0.9010989010989011,0.6370370370370371,0.26998979244641036,0.6325476092845947,0.10188340897390058,8.915924206414162e-05,6,1,Email
612511932,3,3,2416,45,776.9842291588227,18574.35354303957,119092.55534136854,1,2,1,0,1,0.06043956043956045,0.3333333333333333,0.1370080526256096,0.16527823996350705,0.10188340897390058,8.915924206414162e-05,6,1,Email
767634851,3,6,2464,93,722.6736140509721,-4012.059089936553,10918.235026025242,1,0,1,1,2,0.2362637362637363,0.6888888888888889,0.13973006691618464,0.34309118124701654,0.10188340897390058,8.915924206414162e-05,6,1,Email
535206966,4,4,2881,89,407.4444979575536,24483.528989621733,184581.29377110628,1,1,0,1,3,0.7335164835164836,0.6592592592592592,0.16337756606555517,0.5401976410040378,0.10188340897390058,8.915924206414162e-05,6,1,Email
669439022,3,5,1930,79,630.7448893279279,8222.746012931239,83519.22960356789,0,0,0,0,3,0.8159340659340659,0.5851851851851851,0.10944765793353749,0.5347634793092432,0.10188340897390058,8.915924206414162e-05,6,1,Email
667249971,3,3,4223,86,718.786415260834,29271.80848944287,-34520.867753337865,1,2,2,0,1,0.4340659340659341,0.6370370370370371,0.2394805489395486,0.4365816494193494,0.10188340897390058,8.915924206414162e-05,6,1,Email
192403751,1,2,14972,125,429.9041038462218,25028.61036364332,110122.23703300618,1,1,0,1,1,0.6016483516483517,0.9259259259259259,0.8490416241351934,0.7731496056776765,0.10188340897390058,8.915924206414162e-05,6,1,Email
720677733,3,6,2579,68,497.94408730603,18559.612610246983,246340.21767753136,1,1,0,1,1,0.26098901098901095,0.5037037037037037,0.14625155948735397,0.29938218335292166,0.10188340897390058,8.915924206414162e-05,6,1,Email
816994143,3,6,3566,29,551.4766100654924,35906.3620153778,133514.9694057374,0,2,1,0,2,0.40384615384615385,0.21481481481481482,0.20222297833730293,0.28664979948409686,0.10188340897390058,8.915924206414162e-05,6,1,Email
988293126,4,4,1607,38,227.53604013815527,30467.92148882561,226489.23541290377,1,0,1,0,1,0.3653846153846154,0.2814814814814815,0.0911307701032097,0.25793752162925354,0.10188340897390058,8.915924206414162e-05,6,1,Email
719910333,4,4,3595,80,246.43129463615992,14332.525505120757,102015.70666096496,1,1,0,1,1,0.5851648351648351,0.5925925925925926,0.20386752863785867,0.4730039704350694,0.10188340897390058,8.915924206414162e-05,6,1,Email
845372928,4,2,9031,78,463.5113434086799,39194.90219402264,151155.96431274674,0,2,0,1,0,0.7637362637362637,0.5777777777777777,0.5121356470454803,0.632468532941483,0.10188340897390058,8.915924206414162e-05,6,1,Email
440717590,0,4,2649,48,571.3771303892609,33539.2264943623,32766.176979171185,1,2,0,1,1,0.7554945054945055,0.35555555555555557,0.1502211636611092,0.45393081796280166,0.10188340897390058,8.915924206414162e-05,6,1,Email
900088825,4,3,2752,44,494.22032647714144,11013.030956290022,87681.18898603614,1,2,0,1,2,0.5879120879120879,0.32592592592592595,0.1560621526596348,0.37976125874050337,0.10188340897390058,8.915924206414162e-05,6,1,Email
549794909,1,3,1661,73,432.1365489193487,12717.66305037109,166844.1394019795,1,0,0,0,1,0.016483516483516536,0.5407407407407407,0.09419303618010662,0.19707353966966082,0.10188340897390058,8.915924206414162e-05,6,1,Email
653848906,4,2,3692,42,766.2034281089673,21252.200900350806,172229.41790955144,1,0,1,0,1,0.9752747252747253,0.3111111111111111,0.20936826585006238,0.5462537031982422,0.10188340897390058,8.915924206414162e-05,6,1,Email
851683729,4,1,3840,77,733.8346249076832,11506.256995606342,191216.29559340703,1,0,1,1,0,0.13186813186813184,0.5703703703703704,0.21776114324600204,0.2891867068321645,0.10188340897390058,8.915924206414162e-05,6,1,Email
21794817,3,3,4045,74,527.7053130807419,34473.343762313976,159366.37420251023,1,1,0,1,1,0.33241758241758246,0.5481481481481482,0.22938641261199955,0.3662274011950773,0.10188340897390058,8.915924206414162e-05,6,1,Email
508065248,3,3,2517,35,611.5731222208547,34465.782012001684,31491.7927107212,1,2,0,1,3,0.9478021978021978,0.25925925925925924,0.1427356243620279,0.49971934420726527,0.10188340897390058,8.915924206414162e-05,6,1,Email
142123961,4,2,5009,77,781.0263512573022,14633.761451495244,116901.7781541604,1,1,2,0,0,0.6236263736263736,0.5703703703703704,0.2840535329477146,0.5057777204459749,0.10188340897390058,8.915924206414162e-05,6,1,Email
484419951,3,2,7580,39,408.9649208168894,38936.82397349863,194583.298391129,1,0,1,1,1,0.33791208791208793,0.28888888888888886,0.42985142338663945,0.3507869288474937,0.10188340897390058,8.915924206414162e-05,6,1,Email
709769283,1,6,4162,70,499.31844661051497,22621.55879662613,188864.7057588688,1,1,0,0,2,0.9340659340659341,0.5185185185185185,0.23602132244527618,0.5999883259155121,0.10188340897390058,8.915924206414162e-05,6,1,Email
846649229,3,3,3133,71,334.8451038934885,35211.342937701425,7879.463250614659,1,2,0,0,3,0.23076923076923073,0.5259259259259259,0.17766814109107407,0.3033859124127923,0.10188340897390058,8.915924206414162e-05,6,1,Email
117805079,3,6,3708,83,562.6441801027087,20959.710746838933,174790.04807894595,1,2,1,0,1,0.5384615384615384,0.6148148148148148,0.21027560394692071,0.46291174101313604,0.10188340897390058,8.915924206414162e-05,6,1,Email
655717517,2,4,2333,39,714.158901395726,31309.21022725026,108516.33385416752,1,1,0,1,2,0.6785714285714286,0.28888888888888886,0.13230123624815696,0.39778560896968523,0.10188340897390058,8.915924206414162e-05,6,1,Email
262691026,4,1,1908,56,522.3504532702352,45432.05555753214,95371.58102613546,1,1,2,1,1,0.5384615384615384,0.4148148148148148,0.10820006805035727,0.37228908024416707,0.10188340897390058,8.915924206414162e-05,6,1,Email
955303428,4,4,2556,59,555.1671028007617,38996.34131514184,145295.4004492045,1,0,2,0,3,0.8406593406593407,0.43703703703703706,0.1449472609731201,0.5108590256667834,0.10188340897390058,8.915924206414162e-05,6,1,Email
818459733,0,3,2276,32,603.6347578449153,30586.13247377548,113652.1881088743,1,1,0,1,0,0.005494505494505475,0.23703703703703705,0.12906884427809912,0.11202956659234303,0.10188340897390058,8.915924206414162e-05,6,1,Email
421158258,1,6,4078,82,816.0751245364969,37032.81812316211,212305.70958341757,1,0,2,1,0,0.6895604395604396,0.6074074074074074,0.23125779743676989,0.527423737277429,0.10188340897390058,8.915924206414162e-05,6,1,Email
952382285,4,2,15059,85,643.6519696661713,48968.26477220368,25036.350552040934,1,2,2,0,3,0.15934065934065933,0.6296296296296297,0.8539752750368607,0.5088177351362109,0.10188340897390058,8.915924206414162e-05,6,1,Email
625585790,4,2,15851,107,516.2903055426488,26652.226709321545,130913.36439358562,1,1,0,1,1,0.18131868131868134,0.7925925925925926,0.8988885108313486,0.5799718035546548,0.10188340897390058,8.915924206414162e-05,6,1,Email
285161366,1,3,3961,88,620.37899224681,-1069.77962702675,50848.12961392525,1,1,0,1,2,0.29670329670329665,0.6518518518518519,0.22462288760349325,0.3816237405179222,0.10188340897390058,8.915924206414162e-05,6,1,Email
574509790,2,3,4743,87,451.33110084285767,20357.9194225578,234918.22215177308,1,0,1,1,2,0.43131868131868134,0.6444444444444445,0.2689690370874447,0.44655151698703927,0.10188340897390058,8.915924206414162e-05,6,1,Email
907937901,3,6,4473,71,488.6941782534815,28559.84546494893,96229.04921888556,0,0,0,1,2,0.543956043956044,0.5259259259259259,0.2536577067029602,0.4514575073710834,0.10188340897390058,8.915924206414162e-05,6,1,Email
908831809,1,5,2563,124,349.07292170068735,3561.604065214331,-2150.372211345588,1,1,0,0,2,0.48351648351648346,0.9185185185185185,0.14534422139049563,0.5125654153792977,0.10188340897390058,8.915924206414162e-05,6,1,Email
359496337,1,4,13148,55,629.9598467934264,20863.18477862588,203341.3883171385,1,1,0,1,3,0.543956043956044,0.4074074074074074,0.7456050810933424,0.5634861641326425,0.10188340897390058,8.915924206414162e-05,6,1,Email
154119920,4,1,2735,73,738.2802732572582,-2862.2184318505024,151748.59897835448,0,2,2,0,0,0.7554945054945055,0.5407407407407407,0.1550981059317228,0.5109494561995412,0.10188340897390058,8.915924206414162e-05,6,1,Email
913504395,4,2,2459,65,600.5249489497426,26345.49324330413,38039.78681460563,1,0,1,1,1,0.2994505494505495,0.48148148148148145,0.1394465237609164,0.30605862135293915,0.10188340897390058,8.915924206414162e-05,6,1,Email
711842508,1,2,7825,87,389.8728496462672,43083.87804111701,242576.39070376745,1,1,2,1,0,0.8901098901098901,0.6444444444444445,0.4437450379947828,0.6825008007757242,0.10188340897390058,8.915924206414162e-05,6,1,Email
565558089,3,3,4129,82,740.159095643322,48721.59476409352,102871.19311608402,0,0,2,1,1,0.22252747252747251,0.6074074074074074,0.23414993762050584,0.34147819251936296,0.10188340897390058,8.915924206414162e-05,6,1,Email
949106859,1,4,2198,80,655.0938632276117,43829.03670904257,181704.96446385933,1,2,0,0,3,0.12362637362637363,0.5925925925925926,0.12464557105591471,0.2646219985451016,0.10188340897390058,8.915924206414162e-05,6,1,Email
96560210,3,5,4727,64,561.8151290428,20950.0615028989,163818.29715275773,1,1,0,0,3,0.6895604395604396,0.4740740740740741,0.26806169899058635,0.498464907743574,0.10188340897390058,8.915924206414162e-05,6,1,Email
866495763,4,4,5127,80,589.4482989990188,27533.884211665856,85653.76553079543,1,0,1,1,2,0.8461538461538461,0.5925925925925926,0.29074515141204493,0.6034628616629296,0.10188340897390058,8.915924206414162e-05,6,1,Email
755845372,1,2,13499,86,335.17844710688075,4360.26035464403,-40400.927764005886,1,1,0,1,3,0.40934065934065933,0.6370370370370371,0.7655098105931722,0.5845003180253265,0.10188340897390058,8.915924206414162e-05,6,1,Email
838439576,4,3,1774,45,387.659311012159,3473.682702197064,120036.66600224086,1,2,2,0,2,0.03296703296703296,0.3333333333333333,0.10060111148916866,0.14336714663356376,0.10188340897390058,8.915924206414162e-05,6,1,Email
521843685,3,2,7932,78,722.394303796397,31505.711356250304,83478.26515939081,1,1,1,0,1,0.5604395604395604,0.5777777777777777,0.449812861517523,0.5324530159644144,0.10188340897390058,8.915924206414162e-05,6,1,Email
770740308,1,3,4691,92,785.1397272220356,6367.223848472884,64598.56521082971,1,1,0,0,0,0.6510989010989011,0.6814814814814815,0.2660201882726551,0.5446900613658014,0.10188340897390058,8.915924206414162e-05,6,1,Email
459332318,2,4,2391,43,624.4608750667016,19932.902053219343,185479.01374698072,1,1,0,1,3,0.22527472527472525,0.31851851851851853,0.13559033684926847,0.22634254672022622,0.10188340897390058,8.915924206414162e-05,6,1,Email
888446348,4,4,1833,47,643.9469455183188,23202.901297191605,102267.4454932867,1,2,1,1,1,0.3516483516483516,0.34814814814814815,0.10394692072133378,0.27628786132018524,0.10188340897390058,8.915924206414162e-05,6,1,Email
246111350,1,4,1330,33,776.3464620834654,48222.541024599166,139471.73171088283,1,0,0,1,2,0.8571428571428572,0.24444444444444444,0.07542247930134967,0.43881721998088113,0.10188340897390058,8.915924206414162e-05,6,1,Email
536083546,1,6,1886,35,834.440587203357,37025.78731597063,203215.80512136812,1,0,0,1,3,0.4697802197802198,0.25925925925925924,0.10695247816717704,0.29777560914001877,0.10188340897390058,8.915924206414162e-05,6,1,Email
682898077,4,2,4613,46,492.9762758270596,12728.34339345304,180137.88879126293,1,1,0,0,2,0.3159340659340659,0.34074074074074073,0.26159691505047067,0.3070749231109898,0.10188340897390058,8.915924206414162e-05,6,1,Email
34948073,4,4,4763,80,651.129335240038,42156.84415814715,139584.6992990457,1,1,1,1,2,0.21703296703296704,0.5925925925925926,0.27010320970851764,0.3456219275035199,0.10188340897390058,8.915924206414162e-05,6,1,Email
816325533,4,6,2315,49,522.3048997656122,36282.820961427264,133653.15753056225,1,1,0,0,3,0.22252747252747251,0.362962962962963,0.13128048088919134,0.2372840221666353,0.10188340897390058,8.915924206414162e-05,6,1,Email
36823956,1,2,2916,40,288.3366900016882,18294.187696689576,139856.17268935527,1,1,1,1,2,0.8873626373626373,0.2962962962962963,0.1653623681524328,0.49344265427967365,0.10188340897390058,8.915924206414162e-05,6,1,Email
650344309,4,1,3847,41,365.7951094791263,11202.999411443006,93322.27997279676,1,1,2,1,2,0.10164835164835162,0.3037037037037037,0.21815810366337757,0.19721788286946504,0.10188340897390058,8.915924206414162e-05,6,1,Email
718655389,3,3,3536,85,320.325340469437,17266.871959811288,218066.45967723863,1,0,2,0,0,0.478021978021978,0.6296296296296297,0.20052171940569355,0.44025419591938814,0.10188340897390058,8.915924206414162e-05,6,1,Email
902847540,2,4,4734,87,394.55880492688857,5560.134189052547,94038.58058819688,1,2,0,0,0,0.019230769230769273,0.6444444444444445,0.2684586594079619,0.2815632388480296,0.10188340897390058,8.915924206414162e-05,6,1,Email
720013083,4,6,3265,74,371.7981924293889,16231.668636263948,162680.99987645316,1,1,2,0,1,0.5741758241758241,0.5481481481481482,0.1851536803901554,0.44966087823182077,0.10188340897390058,8.915924206414162e-05,6,1,Email
295528960,3,3,3146,84,407.5806950167274,15374.848675294836,217272.13356133777,1,1,0,1,2,0.9615384615384616,0.6222222222222222,0.17840535329477147,0.6248036572704828,0.10188340897390058,8.915924206414162e-05,6,1,Email
492366795,1,3,3629,82,642.2841397809891,13888.441923277487,105656.83646209232,1,2,2,1,0,0.41758241758241754,0.6074074074074074,0.20579562209368266,0.410993875883294,0.10188340897390058,8.915924206414162e-05,6,1,Email
803671386,4,1,7819,85,607.0922032911637,25546.28306165693,121897.30671168328,1,1,2,1,3,0.29670329670329665,0.6296296296296297,0.4434047862084609,0.4405916434327458,0.10188340897390058,8.915924206414162e-05,6,1,Email
856564551,3,2,7954,85,193.39782872073656,16602.841206729536,-46144.04098525565,1,2,2,1,3,0.23901098901098905,0.6296296296296297,0.45106045140070317,0.41981141991349546,0.10188340897390058,8.915924206414162e-05,6,1,Email
442825895,1,4,2014,40,740.239153352842,45170.04421590481,71249.78568634411,1,1,1,1,2,0.75,0.2962962962962963,0.11421118294204378,0.42315224377150207,0.10188340897390058,8.915924206414162e-05,6,1,Email
381864943,1,2,14694,85,752.8966993918607,29813.40822208765,274795.6953690103,1,1,2,1,3,0.6401098901098901,0.6296296296296297,0.8332766247022797,0.6949158323435288,0.10188340897390058,8.915924206414162e-05,6,1,Email
363487489,3,5,4530,87,973.3806552254116,51505.52873411599,97527.25492564512,0,1,0,1,2,0.6895604395604396,0.6444444444444445,0.25689009867301804,0.5462245387594146,0.10188340897390058,8.915924206414162e-05,6,1,Email
173480832,4,4,8155,59,528.6553415362932,27468.11496430525,165759.03883767957,1,1,0,1,0,0.6263736263736264,0.43703703703703706,0.4624588862424861,0.5203982275333074,0.10188340897390058,8.915924206414162e-05,6,1,Email
120733169,4,2,15549,116,573.1858376001928,48287.19433001321,200295.2968835261,1,1,1,0,3,0.005494505494505475,0.8592592592592593,0.8817625042531473,0.5245043312515241,0.10188340897390058,8.915924206414162e-05,6,1,Email
850638419,4,3,8178,67,926.8739279797612,21520.954776902283,98756.5593453196,1,0,0,1,2,0.06043956043956045,0.4962962962962963,0.46376318475671996,0.312193668491729,0.10188340897390058,8.915924206414162e-05,6,1,Email
857445320,3,3,1844,56,778.5492044933525,-3679.0039097188455,103632.29641704432,1,1,0,1,2,0.30219780219780223,0.4148148148148148,0.10457071566292389,0.2766947800224425,0.10188340897390058,8.915924206414162e-05,6,1,Email
323468689,0,3,2461,33,648.6430490762656,38673.37867450762,177604.97733537928,1,1,2,0,2,0.2774725274725275,0.24444444444444444,0.13955994102302371,0.22619032662925145,0.10188340897390058,8.915924206414162e-05,6,1,Email
807523008,1,4,2473,47,430.4832220417835,26635.98496471691,6893.970969788454,1,1,0,1,2,0.41758241758241754,0.34814814814814815,0.14024044459566745,0.3135495448561117,0.10188340897390058,8.915924206414162e-05,6,1,Email
646000988,4,4,4903,80,605.9697971174489,4606.864334327638,136400.39964085608,1,1,1,0,0,0.4725274725274725,0.5925925925925926,0.27804241805602814,0.4502014922055752,0.10188340897390058,8.915924206414162e-05,6,1,Email
188375478,4,5,2124,31,502.6782668429497,28931.799548859344,9917.809165903103,1,2,2,0,0,0.739010989010989,0.22962962962962963,0.12044913235794488,0.40062802420066795,0.10188340897390058,8.915924206414162e-05,6,1,Email
816528333,4,6,4546,59,551.4489295187232,4595.305861997516,58659.91787147483,1,1,2,1,2,0.9587912087912088,0.43703703703703706,0.2577974367698764,0.5919668256585575,0.10188340897390058,8.915924206414162e-05,6,1,Email
13532084,1,4,1997,25,431.5792535965621,27853.900276329885,225325.56081978625,0,0,1,1,0,0.3131868131868132,0.18518518518518517,0.1132471362141318,0.21480442169452035,0.10188340897390058,8.915924206414162e-05,6,1,Email
