CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
102196507,4,1,3200,86,769,31753,65740,0,1,1,0,3,0,2024-01-08
683857947,2,5,1840,65,446,1115,42475,0,1,2,0,1,0,2024-01-08
682469695,2,1,2671,18,507,36793,296586,1,2,0,1,1,1,2024-01-08
715041333,0,5,2486,25,584,47139,205064,1,1,2,0,0,0,2024-01-08
895391071,3,5,2738,21,678,29851,85317,0,1,0,0,3,0,2024-01-08
207566985,0,3,2476,57,411,41685,150752,1,1,2,1,2,0,2024-01-08
712447758,3,3,1051,28,564,42155,29259,1,0,1,0,1,0,2024-01-08
715691808,2,1,1475,47,505,4309,124496,0,2,1,0,0,0,2024-01-08
880209927,3,1,1840,77,797,18887,11379,0,2,0,1,3,0,2024-01-08
774611869,1,5,3395,90,705,34111,45047,0,0,1,0,0,0,2024-01-08
832228514,3,1,3089,85,764,11387,159736,0,1,1,1,1,0,2024-01-08
536987562,1,5,3004,77,718,7951,252433,0,2,0,1,0,0,2024-01-08
179564457,2,3,1015,61,471,16714,294296,1,0,2,0,1,0,2024-01-08
753105058,3,5,3583,61,327,5318,91015,1,0,2,1,0,0,2024-01-08
919270388,1,3,932,86,423,43969,223643,0,2,1,0,3,0,2024-01-08
699529242,0,3,3167,36,786,26915,71071,1,1,1,1,3,0,2024-01-08
332676211,0,1,2032,63,659,40320,41402,0,2,2,0,3,0,2024-01-08
657505499,2,1,2559,88,365,20186,33866,0,0,0,0,1,0,2024-01-08
953335581,0,3,2170,30,754,39720,159889,1,0,1,0,3,0,2024-01-08
694809556,4,5,1840,25,428,7734,76505,0,1,2,0,0,0,2024-01-08
313667815,2,3,3321,34,493,27267,194483,0,0,0,1,2,0,2024-01-08
364776266,1,3,3113,70,805,32212,11331,0,1,2,0,2,0,2024-01-08
306098185,0,3,2454,30,668,40939,92507,1,0,0,1,3,0,2024-01-08
354139161,0,5,3484,48,651,39302,34237,0,2,2,0,1,0,2024-01-08
792544263,4,3,2619,61,558,32442,72600,1,2,1,0,3,0,2024-01-08
144069328,4,5,1364,34,800,11649,253345,0,1,2,0,1,0,2024-01-08
616629764,4,3,2320,47,413,20896,193014,0,1,1,0,2,0,2024-01-08
302621121,4,3,3411,27,438,1448,179809,0,2,0,0,1,0,2024-01-08
737799515,2,5,1486,72,446,30272,213412,0,2,1,0,3,0,2024-01-08
747148832,1,5,2970,34,637,12383,181248,0,1,2,0,0,0,2024-01-08
69969416,3,1,2331,88,320,5442,17711,1,0,0,1,2,0,2024-01-08
195796488,2,1,2036,74,349,33085,206476,0,1,1,1,2,0,2024-01-08
386499801,2,5,2320,38,590,43953,201523,0,1,2,1,0,0,2024-01-08
708241233,3,1,1259,28,605,30279,27784,0,2,2,0,1,0,2024-01-08
197233785,1,3,3232,30,494,9857,281463,0,1,2,0,1,0,2024-01-08
189540734,3,1,1279,39,780,35884,67846,1,0,1,0,0,1,2024-01-08
420968763,0,5,2993,56,662,26364,260471,0,0,1,1,0,0,2024-01-08
108433962,0,5,2358,79,565,13137,24682,0,0,0,0,3,0,2024-01-08
344629648,0,3,1867,28,411,22033,69960,0,1,0,1,3,0,2024-01-08
130487316,2,1,981,52,815,34347,194664,0,1,2,0,1,0,2024-01-08
629873535,3,5,2472,27,590,14037,223408,0,2,1,0,0,0,2024-01-08
453632388,4,3,1292,77,369,35158,50821,0,0,0,0,0,0,2024-01-08
794556333,1,3,2041,68,847,45519,295109,1,2,1,1,1,1,2024-01-08
718179717,4,3,2798,81,685,10893,15930,0,2,2,1,1,0,2024-01-08
968274111,2,1,2369,50,502,12599,236518,1,2,2,0,3,0,2024-01-08
695210969,2,1,2874,52,526,27135,85854,0,0,2,0,2,0,2024-01-08
761644995,3,1,1909,76,364,25235,255870,0,1,1,0,0,0,2024-01-08
501126794,1,1,2646,81,421,30539,201880,1,1,0,1,3,0,2024-01-08
124742075,3,5,3205,38,559,25850,254717,0,2,1,0,3,0,2024-01-08
291979434,4,3,1504,38,543,15627,173177,1,0,0,0,1,0,2024-01-08
913999833,2,1,2349,83,331,3100,45508,1,0,1,1,0,0,2024-01-08
995742121,4,5,3372,68,380,30736,28917,1,0,0,1,3,0,2024-01-08
951010179,2,1,1382,88,359,38988,190915,0,2,1,1,0,0,2024-01-08
53603426,3,3,1645,28,844,2389,138000,0,2,2,0,0,0,2024-01-08
760885325,0,3,3598,39,761,21353,227537,0,2,0,1,2,0,2024-01-08
415642500,4,1,2226,47,776,18302,204679,1,0,0,0,1,0,2024-01-08
814471983,0,3,1538,25,393,6126,135577,0,1,0,0,1,1,2024-01-08
61529282,0,3,1413,57,733,36690,200372,1,0,0,0,1,1,2024-01-08
300963764,2,3,3149,50,740,26065,217945,1,2,2,1,0,0,2024-01-08
982905086,1,3,3227,83,670,27051,148366,1,2,0,0,0,0,2024-01-08
190740054,4,3,2780,34,529,26427,260949,1,1,0,1,2,0,2024-01-08
778722033,4,1,2322,86,702,23727,293115,0,0,2,1,3,0,2024-01-08
821419229,0,5,3201,61,407,48889,174906,1,1,0,1,1,1,2024-01-08
356532246,4,5,1160,74,729,35888,244898,1,1,1,1,3,0,2024-01-08
333023152,3,1,1131,81,544,33982,171536,1,1,1,1,2,0,2024-01-08
861987992,2,5,970,59,372,1463,105390,0,0,2,1,0,0,2024-01-08
533258425,0,1,1590,32,590,49723,99504,0,1,1,0,1,0,2024-01-08
300519689,0,1,2101,41,465,18942,53692,1,2,0,0,0,0,2024-01-08
184032421,3,5,1719,38,386,5219,43616,1,1,1,0,2,0,2024-01-08
341440234,2,5,2441,41,773,17787,179983,1,0,1,0,3,1,2024-01-08
867257972,0,1,2092,74,542,3989,73701,0,0,0,1,3,0,2024-01-08
591068344,3,5,2436,28,302,27564,162338,0,1,2,1,1,0,2024-01-08
997116248,0,5,1120,21,775,39412,288711,0,1,1,0,2,0,2024-01-08
896520182,3,3,1552,39,701,26310,114004,0,0,2,0,1,0,2024-01-08
456003347,3,5,1567,77,625,21057,206507,0,1,2,1,2,0,2024-01-08
719941533,2,5,2267,39,460,31881,118743,0,1,1,0,2,0,2024-01-08
961499262,0,1,2600,23,679,35751,17429,1,2,1,0,1,0,2024-01-08
505000285,0,5,3107,65,783,162,23542,1,2,0,0,1,0,2024-01-08
613282158,4,3,1552,74,518,27656,144603,1,1,0,1,3,0,2024-01-08
286699893,4,5,2546,57,766,7518,207502,1,0,2,0,1,0,2024-01-08
966294443,4,3,1361,38,709,2823,162778,1,0,0,1,1,1,2024-01-08
300759119,1,1,2083,54,376,41275,137762,0,0,2,1,3,0,2024-01-08
858623146,2,5,3116,43,318,36502,286455,1,2,1,1,3,0,2024-01-08
946866535,1,1,3181,27,560,3437,210218,1,1,2,0,2,0,2024-01-08
3392021,1,5,1752,56,683,26543,164311,1,2,1,0,1,0,2024-01-08
711728208,4,5,1163,57,328,10225,279290,0,1,0,1,0,0,2024-01-08
857760898,2,5,2349,43,692,36975,280296,1,2,2,0,3,0,2024-01-08
181610484,2,1,1925,65,643,11894,203706,0,2,1,0,1,0,2024-01-08
483578500,0,3,3592,54,818,49168,213219,0,1,2,0,1,0,2024-01-08
449577571,4,3,2030,88,821,47827,292848,0,2,0,1,0,0,2024-01-08
636980093,4,1,1694,70,550,7115,7223,0,1,0,0,0,0,2024-01-08
135918712,1,1,950,56,812,25051,214329,1,1,1,0,1,1,2024-01-08
108825363,1,5,2345,25,673,10126,15508,1,0,0,0,2,0,2024-01-08
319628292,0,1,2081,57,688,17334,124231,0,2,0,1,3,1,2024-01-08
940435948,2,1,1049,45,704,29412,24935,1,1,0,1,1,0,2024-01-08
190546147,4,1,3332,79,433,6600,85895,0,1,2,1,3,0,2024-01-08
144024481,0,1,3042,39,706,11596,255852,0,1,1,0,1,0,2024-01-08
381504436,0,3,1024,32,787,45918,76785,1,2,2,0,3,0,2024-01-08
122883024,4,3,2452,45,341,20169,296475,0,2,1,1,3,0,2024-01-08
184915800,0,1,1875,28,553,10927,229942,1,1,2,1,0,0,2024-01-08
860908210,4,1,1379,76,830,38368,67689,0,1,2,1,2,0,2024-01-08
65655803,4,1,1154,23,572,36,289167,1,0,1,1,1,0,2024-01-08
930410859,4,5,3493,70,434,13394,74587,1,1,1,1,2,0,2024-01-08
176125672,3,5,3551,61,604,22592,212648,1,0,0,1,1,0,2024-01-08
708427908,3,5,2865,36,802,9909,137949,1,2,1,1,3,0,2024-01-08
786000558,4,1,1254,45,711,28922,278327,0,0,0,1,0,1,2024-01-08
65378640,0,1,2401,74,413,40784,205435,0,1,0,0,3,0,2024-01-08
599002540,2,1,1408,90,543,35459,76096,1,2,0,0,1,0,2024-01-08
924872015,3,3,1008,36,576,32414,219675,0,1,2,1,0,0,2024-01-08
975309253,0,3,3274,45,655,37635,245036,0,0,2,1,2,0,2024-01-08
711204483,4,3,3281,41,425,34771,134073,0,1,2,1,1,0,2024-01-08
713895633,1,5,2610,47,345,20172,16961,1,0,2,1,1,0,2024-01-08
7459557,3,5,3299,19,683,11,296309,1,0,2,1,3,0,2024-01-08
302332794,0,5,2494,39,849,25272,282291,0,0,2,1,2,1,2024-01-08
445720008,4,5,2622,36,783,9744,186199,1,0,1,0,3,0,2024-01-08
747107508,4,1,2754,90,815,34063,269900,0,1,0,0,3,0,2024-01-08
490215679,3,5,2619,50,701,45346,141102,1,2,0,0,0,0,2024-01-08
904817473,2,3,2798,76,773,33752,194966,1,2,0,1,3,0,2024-01-08
442227527,0,5,2678,88,841,31323,154505,0,2,0,1,1,0,2024-01-08
391763623,1,3,3489,56,692,28851,215994,1,1,2,0,1,0,2024-01-08
721086483,1,1,1697,32,804,4897,112420,1,2,0,0,2,0,2024-01-08
145516890,0,5,1764,77,614,48267,165853,0,2,2,0,3,0,2024-01-08
682037175,4,3,2646,81,809,16633,35254,0,2,0,0,1,0,2024-01-08
609768245,3,5,1724,34,675,32414,285125,1,2,0,1,2,0,2024-01-08
814571058,4,1,2298,63,676,24244,77397,1,1,1,0,2,0,2024-01-08
541554392,1,5,2231,86,743,24886,224481,1,2,2,1,3,0,2024-01-08
72062087,4,3,3612,50,712,49249,191143,0,0,1,0,0,0,2024-01-08
530024124,1,3,1786,70,627,48188,167941,0,2,1,1,1,0,2024-01-08
717804783,3,3,1893,83,795,7817,128612,1,2,1,1,2,0,2024-01-08
441039450,2,5,1375,25,479,36670,256832,0,0,1,0,3,1,2024-01-08
720299283,3,3,1357,39,762,38111,295100,0,2,2,1,0,0,2024-01-08
294195038,3,1,2188,63,836,8176,210431,1,1,1,1,3,0,2024-01-08
806017594,3,1,2298,36,335,14019,240128,0,1,0,1,1,0,2024-01-08
563603442,2,3,3017,50,419,32419,240990,0,1,2,0,2,0,2024-01-08
872526899,4,5,1891,86,761,28917,243800,1,0,0,0,2,0,2024-01-08
720887058,4,3,3381,32,640,36768,35864,1,0,0,1,0,0,2024-01-08
512861839,2,3,1551,90,506,5934,72750,1,1,1,0,3,0,2024-01-08
254161468,1,5,1991,52,521,44311,258934,1,0,2,0,0,0,2024-01-08
406026250,3,3,2825,27,546,18614,182412,1,1,1,0,1,1,2024-01-08
554240070,2,5,3563,28,473,37001,217893,0,0,0,1,3,0,2024-01-08
927919600,3,5,1084,63,617,14352,167710,0,2,2,1,3,0,2024-01-08
702134007,1,1,1989,52,504,11297,140050,0,2,2,1,0,0,2024-01-08
468818337,1,3,2228,59,456,6367,80948,0,1,0,1,3,0,2024-01-08
182800009,4,5,1998,48,378,34991,292093,0,2,0,1,0,0,2024-01-08
203161862,4,3,2602,81,647,43242,210707,0,0,2,1,0,0,2024-01-08
578130289,2,5,1274,21,754,43761,42426,0,2,0,0,0,0,2024-01-08
701266962,2,5,2901,27,812,33284,191442,0,0,2,0,3,0,2024-01-08
19264615,3,3,2468,90,468,32646,227490,0,1,0,1,3,0,2024-01-08
517948619,1,3,2349,18,493,1807,186259,1,2,2,0,1,0,2024-01-08
901238898,2,1,973,68,666,4822,179335,1,1,0,0,1,0,2024-01-08
300453787,2,1,2063,90,814,25870,157323,1,1,2,1,0,0,2024-01-08
606545434,1,5,2734,81,516,2393,223547,0,2,0,0,3,0,2024-01-08
118694681,0,1,1062,23,467,9446,194811,1,0,0,0,2,0,2024-01-08
556050936,4,5,1717,65,615,12155,44483,0,0,2,0,3,0,2024-01-08
447980501,4,1,1632,48,591,35856,6127,1,1,1,0,3,0,2024-01-08
328610030,3,1,1806,36,743,20849,298039,0,2,2,0,1,1,2024-01-08
849690008,4,5,1609,48,433,10401,86944,0,0,1,0,3,1,2024-01-08
446301244,0,1,1667,39,566,16436,159123,1,1,2,0,1,0,2024-01-08
313610327,1,1,1019,56,634,28037,96973,0,1,2,1,0,0,2024-01-08
371841374,2,3,1893,18,390,4708,295757,0,1,2,0,1,0,2024-01-08
435542615,1,3,2550,30,735,26484,246998,0,0,2,1,2,0,2024-01-08
886628415,3,3,2041,34,376,3856,226924,0,0,2,1,1,0,2024-01-08
624015118,3,3,3469,28,732,8258,161592,0,0,0,0,0,0,2024-01-08
13062684,0,1,1029,61,747,20616,3782,1,0,0,0,3,0,2024-01-08
389215799,2,3,3115,39,414,31833,210994,0,2,0,1,3,0,2024-01-08
779883933,0,5,3296,72,412,18879,218020,1,1,2,1,1,0,2024-01-08
661280983,4,3,2676,25,747,31979,70072,1,2,1,0,0,0,2024-01-08
756171254,2,5,2673,18,624,22086,75240,1,1,0,1,0,0,2024-01-08
708633783,3,3,2999,45,478,34987,222838,0,1,0,1,1,0,2024-01-08
374119600,0,3,3283,56,773,27660,158198,0,0,1,1,1,0,2024-01-08
158955260,3,5,3067,68,319,23656,27756,0,2,0,1,1,0,2024-01-08
130734244,4,5,2374,39,453,45104,7900,1,0,2,0,3,0,2024-01-08
341178096,1,1,2731,90,328,36140,34496,1,1,1,1,0,1,2024-01-08
754364010,4,1,2356,74,671,47854,190126,1,0,0,0,0,0,2024-01-08
383505894,2,1,3104,54,740,18094,281266,0,0,1,0,0,0,2024-01-08
700403408,2,5,2019,21,467,40983,94725,0,2,2,1,3,0,2024-01-08
126383422,2,3,2986,65,846,42687,270627,1,2,2,0,3,0,2024-01-08
567482504,1,3,1176,36,449,21718,293522,1,0,0,1,1,0,2024-01-08
967815496,4,3,1343,38,483,18272,79015,0,2,1,0,0,0,2024-01-08
807756948,2,3,3066,52,818,39628,146923,0,2,0,1,2,0,2024-01-08
784335143,4,1,1679,77,562,22153,209082,1,2,0,0,2,0,2024-01-08
738933287,4,3,2660,83,838,36637,295124,0,0,1,1,0,0,2024-01-08
180345650,1,3,1531,83,396,10102,115715,1,0,1,0,2,0,2024-01-08
597839084,2,5,2079,90,703,48527,150758,1,0,1,0,1,0,2024-01-08
940358624,3,3,1290,27,785,41839,3626,0,2,1,1,2,0,2024-01-08
179397296,3,5,1033,32,775,13386,126196,1,2,0,0,0,0,2024-01-08
963789152,4,5,3232,66,604,78,108109,1,0,2,1,1,1,2024-01-08
565936357,4,3,2354,70,811,49612,54898,0,0,0,1,1,0,2024-01-08
949674270,2,1,3031,74,533,31085,260348,0,1,2,0,0,0,2024-01-08
31367435,4,3,2097,68,431,14339,296532,1,2,2,0,3,1,2024-01-08
716673258,2,3,2342,27,313,39897,59709,0,2,2,0,0,1,2024-01-08
784963203,0,3,2510,65,498,34726,198808,0,1,1,0,3,0,2024-01-08
670254026,3,1,2179,52,559,37330,193203,1,2,0,1,1,0,2024-01-08
714421233,4,3,2083,66,704,42930,41663,0,2,1,0,3,0,2024-01-08
652253130,3,3,1198,83,553,17984,248114,0,0,1,1,1,0,2024-01-08
964663923,4,5,1585,32,320,15281,99429,1,1,2,1,2,0,2024-01-08
607021275,2,1,3058,32,843,48475,163607,1,2,1,1,0,0,2024-01-08
888589104,3,3,3008,50,602,19609,298763,1,1,0,0,1,0,2024-01-08
887327012,3,3,1183,39,746,49270,190118,0,1,0,0,1,0,2024-01-08
729154923,3,5,1111,56,773,39554,186678,0,1,2,0,0,0,2024-01-08
548932458,1,1,2012,77,336,31149,12383,0,2,0,1,0,0,2024-01-08
708513183,1,5,2753,83,405,36584,36958,1,0,1,0,3,0,2024-01-08
306667952,2,3,1238,68,788,15675,185154,1,1,1,1,3,0,2024-01-08
764979486,4,5,2803,41,829,13345,31746,1,2,0,0,2,1,2024-01-08
402801728,0,5,2686,74,421,47480,241709,1,1,2,1,0,1,2024-01-08
794057783,3,5,3057,52,479,38918,186913,1,1,0,0,3,0,2024-01-08
256051367,1,3,2439,63,468,27096,138223,1,2,1,0,0,0,2024-01-08
863984849,1,1,948,70,547,47050,22166,0,0,1,1,2,0,2024-01-08
916520214,0,5,1996,68,560,8409,178744,0,0,2,0,0,0,2024-01-08
972600502,4,5,3343,66,628,41571,47894,0,2,2,1,1,0,2024-01-08
695249301,2,1,3305,25,526,17093,255677,1,1,1,1,3,0,2024-01-08
589661706,1,1,3610,66,391,10374,34359,1,2,2,0,0,0,2024-01-08
13142091,3,3,3565,57,671,38703,273650,0,0,2,1,1,0,2024-01-08
337156386,0,5,1768,72,556,46109,16390,1,2,2,0,3,1,2024-01-08
181283468,2,5,2653,83,568,38308,12794,0,0,1,1,2,0,2024-01-08
430491452,4,5,2012,76,439,128,220140,0,1,0,1,3,0,2024-01-08
566263438,1,5,3524,23,329,48570,156654,0,2,0,1,2,0,2024-01-08
715155033,4,3,2079,36,699,29973,226565,0,0,1,1,1,0,2024-01-08
552769265,2,1,3279,85,383,16487,268269,1,1,0,1,2,0,2024-01-08
660126676,2,3,1688,86,693,2722,98944,0,2,2,1,0,0,2024-01-08
713552561,4,5,2092,68,783,3788,277452,0,2,2,0,0,0,2024-01-08
74417178,3,1,2143,85,546,19664,142671,0,0,2,1,3,0,2024-01-08
719315508,3,5,2468,86,586,5206,219692,0,0,0,1,1,0,2024-01-08
749210831,0,5,2850,61,716,23361,129435,0,1,2,0,2,0,2024-01-08
719038008,1,1,1529,19,779,16671,112374,0,2,2,1,2,0,2024-01-08
906954273,3,1,2307,70,382,43295,90245,1,0,0,0,3,0,2024-01-08
344603942,4,3,3004,25,305,35484,152631,0,1,1,1,0,0,2024-01-08
548720746,1,5,2700,65,821,25776,192487,1,2,2,0,3,0,2024-01-08
861637764,0,3,3051,61,456,9407,182151,0,2,0,1,2,0,2024-01-08
682664893,3,3,1238,27,525,38498,16288,0,1,1,1,2,0,2024-01-08
940760229,3,1,2981,86,805,39516,246009,0,1,2,1,2,0,2024-01-08
669501507,1,5,2675,39,729,4438,198119,1,2,0,0,3,0,2024-01-08
657326252,3,5,1605,77,445,37925,196738,1,0,0,1,1,0,2024-01-08
603762085,2,1,2000,88,527,14229,69391,0,0,1,1,0,1,2024-01-08
719269308,2,3,1457,86,467,24156,22417,1,0,1,0,3,0,2024-01-08
573287572,1,3,2499,65,607,7756,188607,1,2,2,1,1,1,2024-01-08
569208375,3,3,3572,47,712,46415,106285,0,1,2,0,0,0,2024-01-08
717567333,4,3,1236,18,674,22725,6703,1,2,2,0,1,0,2024-01-08
34617823,3,1,3603,86,517,2223,158880,0,2,0,0,2,0,2024-01-08
786583667,4,3,2724,43,324,8063,200433,0,1,2,1,1,0,2024-01-08
246887382,4,3,3145,70,684,1316,119904,1,2,2,1,3,0,2024-01-08
502459182,0,5,2702,72,710,30712,148501,0,2,1,1,3,0,2024-01-08
74251761,3,3,2282,39,396,2292,69225,0,1,0,0,2,0,2024-01-08
494707942,0,1,3357,79,398,25341,11920,0,1,1,1,3,0,2024-01-08
467666175,3,3,1802,81,741,621,260196,1,1,1,1,2,0,2024-01-08
514279091,1,5,3238,57,706,36634,116643,1,1,1,1,3,0,2024-01-08
785311158,4,1,3243,27,316,46174,231307,1,0,1,0,1,0,2024-01-08
482914703,1,3,2423,83,812,26696,230037,1,2,0,1,3,0,2024-01-08
131155902,4,5,3337,85,367,48669,20453,0,0,2,1,2,0,2024-01-08
259777182,1,5,1359,57,733,31496,71715,0,0,2,0,3,0,2024-01-08
947170434,0,5,2416,74,592,17602,108814,1,0,0,1,0,0,2024-01-08
792597011,2,5,3277,79,796,16786,294088,0,0,0,1,2,0,2024-01-08
538525957,4,1,3529,18,838,29638,90228,1,0,0,1,0,0,2024-01-08
515890951,0,5,2316,25,312,27292,146768,0,1,2,0,1,0,2024-01-08
381989247,3,1,2537,38,679,44953,159282,1,1,0,0,0,0,2024-01-08
305596832,1,1,1981,79,564,36733,270549,1,0,1,1,0,0,2024-01-08
924184770,1,3,1131,47,357,18258,130263,1,1,2,1,2,0,2024-01-08
573354315,4,3,2821,57,758,16921,51229,1,1,1,0,0,1,2024-01-08
884478576,3,5,2159,83,443,2071,93081,0,2,2,1,2,0,2024-01-08
719686458,4,5,2168,34,743,9192,70338,0,2,1,1,0,0,2024-01-08
721274208,4,5,2056,77,475,2340,54551,0,0,1,0,3,0,2024-01-08
614538386,1,5,2973,86,666,48138,18130,0,0,1,1,2,0,2024-01-08
501854122,2,3,1058,90,706,43908,161212,1,0,2,1,1,0,2024-01-08
750717890,4,3,2608,36,539,21716,173239,1,1,0,0,1,1,2024-01-08
874950986,4,5,1145,90,700,10306,34833,0,1,1,1,3,0,2024-01-08
34281953,2,1,2975,70,691,6149,88570,1,2,2,1,1,0,2024-01-08
122615162,3,5,3330,76,722,16653,252730,0,2,1,1,2,0,2024-01-08
972212988,3,1,2532,18,710,18456,284159,1,0,0,1,0,0,2024-01-08
839638,2,1,2320,59,580,27536,60333,1,0,1,0,3,1,2024-01-08
716432658,2,5,1062,34,792,2747,94,0,1,0,0,3,0,2024-01-08
141584023,0,1,2608,81,367,42527,214792,1,2,0,1,0,0,2024-01-08
625688322,1,3,1192,79,788,19616,50122,0,2,2,1,1,0,2024-01-08
452713988,4,1,1357,85,673,17649,60130,1,2,2,0,2,0,2024-01-08
798145775,0,5,1623,66,563,2821,146891,1,2,2,0,3,0,2024-01-08
428604379,0,5,3419,36,817,72,5418,1,0,1,1,0,0,2024-01-08
1131724,3,3,3207,41,459,14113,77142,0,1,0,0,2,0,2024-01-08
315572106,2,3,2278,32,764,30979,148978,0,0,2,1,0,0,2024-01-08
126434999,1,3,1963,25,667,37608,165208,1,2,1,0,1,0,2024-01-08
871520508,3,3,1565,34,332,25798,89625,0,1,2,1,1,0,2024-01-08
713226833,1,5,2474,36,361,42629,216014,0,0,0,1,1,0,2024-01-08
938858750,4,5,1464,81,590,13518,7383,0,0,2,0,1,0,2024-01-08
895686477,0,5,1726,36,350,35569,205576,0,2,0,0,2,0,2024-01-08
716939358,1,1,1368,63,561,1221,263051,1,0,0,1,0,0,2024-01-08
49165853,3,3,1190,18,657,12590,151037,0,0,2,0,1,1,2024-01-08
719353158,3,1,1518,54,431,6522,239173,0,1,0,0,1,1,2024-01-08
272856835,0,5,2289,79,785,17423,98109,0,2,2,1,1,0,2024-01-08
769152783,2,1,1795,27,600,38146,175359,1,2,0,0,1,0,2024-01-08
567446068,2,3,2532,88,739,13918,107453,0,2,0,1,2,1,2024-01-08
562384918,0,3,955,45,442,27870,151159,0,2,1,1,3,0,2024-01-08
177865432,0,1,1657,41,760,31284,204207,1,2,1,0,0,0,2024-01-08
654840096,1,3,3276,83,360,28609,92086,0,1,0,0,3,0,2024-01-08
835874665,1,5,2760,41,785,12962,104662,0,2,2,1,0,0,2024-01-08
480426128,3,3,1268,88,767,24521,184411,1,2,1,1,1,0,2024-01-08
839053727,2,3,1379,34,788,35578,24035,0,1,1,1,3,0,2024-01-08
23022283,1,3,2463,61,306,20996,2670,0,2,1,0,2,0,2024-01-08
187235859,1,5,950,59,376,40819,263695,1,2,1,1,1,0,2024-01-08
410719023,4,1,2934,70,563,4274,260106,0,2,1,1,2,1,2024-01-08
173554245,1,3,3513,70,735,22046,91807,1,2,2,0,3,0,2024-01-08
471449552,4,1,2657,41,337,27126,104190,0,2,2,0,0,1,2024-01-08
792574293,4,1,3134,52,310,20947,143405,1,1,0,0,2,0,2024-01-08
299024679,1,1,3353,48,719,2859,208935,0,2,2,1,3,0,2024-01-08
745464138,4,5,3294,66,472,20263,105367,0,0,1,0,1,0,2024-01-08
220197161,4,1,2859,41,402,44393,44104,0,2,0,0,0,0,2024-01-08
694324490,2,5,1109,85,466,23475,162560,0,1,1,1,1,0,2024-01-08
55577870,3,3,3379,38,561,36192,170985,0,2,2,1,1,0,2024-01-08
740499001,1,1,1547,88,527,47153,189849,0,1,1,0,3,0,2024-01-08
285451687,1,3,1026,57,797,19818,125042,1,2,0,1,0,0,2024-01-08
769669258,3,5,1656,72,703,44028,172317,1,2,0,1,1,0,2024-01-08
925342626,4,5,2479,34,487,25204,201454,1,0,1,0,1,0,2024-01-08
506821443,1,3,2016,34,482,979,202933,1,1,0,0,2,0,2024-01-08
325566751,4,1,3413,74,480,26473,110063,1,2,2,1,0,0,2024-01-08
711100316,1,3,3098,70,315,18569,141032,1,2,0,1,0,0,2024-01-08
771005438,2,3,3013,88,399,1618,186368,1,2,1,0,2,0,2024-01-08
122390020,3,3,2646,47,531,15449,144981,1,0,1,1,2,0,2024-01-08
9581947,0,5,1813,41,482,7349,196972,0,0,0,0,0,0,2024-01-08
471796407,1,5,1267,48,301,9431,35142,1,1,2,1,2,0,2024-01-08
166508593,0,3,2452,81,387,29072,168768,1,0,1,1,2,0,2024-01-08
85754208,4,3,1151,25,819,27629,83367,0,0,0,1,2,0,2024-01-08
431097198,3,5,3419,45,797,41904,127546,1,2,2,1,1,0,2024-01-08
321261960,0,1,1254,25,315,46460,110070,0,1,1,1,0,0,2024-01-08
175905737,3,5,3560,43,373,4718,71522,1,2,0,1,2,0,2024-01-08
700236016,2,1,2450,21,394,43106,73815,1,2,2,1,3,0,2024-01-08
364813489,0,5,3359,88,636,49087,85150,0,1,2,0,0,0,2024-01-08
347951965,2,3,2818,39,556,10942,210006,1,1,0,1,3,0,2024-01-08
708931679,0,3,1674,47,392,7308,69490,0,0,1,1,1,0,2024-01-08
529223932,1,3,2029,50,733,32030,150185,0,1,1,1,3,0,2024-01-08
886622705,3,5,3075,88,820,41478,169781,0,2,1,1,2,0,2024-01-08
706724953,3,5,2544,56,537,34153,134423,1,1,2,0,2,0,2024-01-08
724384601,0,1,2713,18,480,21496,287227,1,0,1,1,3,0,2024-01-08
773466418,0,1,3451,19,468,35874,44331,0,2,0,1,1,0,2024-01-08
570522812,2,5,2678,43,374,17678,211686,1,1,1,0,2,0,2024-01-08
715055433,2,1,3525,21,523,18848,257093,1,2,1,0,3,0,2024-01-08
693331227,3,5,2057,85,414,5955,110034,1,2,1,1,1,1,2024-01-08
293735303,3,1,2257,23,647,5776,125468,0,2,0,0,3,0,2024-01-08
177123723,0,5,3116,83,780,20836,161936,0,0,1,0,1,1,2024-01-08
143896538,0,1,3491,47,617,41643,169411,1,1,0,1,1,0,2024-01-08
111984856,1,1,2287,47,575,30124,136957,1,0,2,1,3,0,2024-01-08
328765011,1,5,3124,36,441,46370,158896,0,2,0,1,3,0,2024-01-08
794056604,2,5,2061,19,535,461,28411,1,0,0,1,0,1,2024-01-08
446470101,4,3,3227,54,528,43525,264357,0,1,2,1,2,0,2024-01-08
106873128,4,3,944,70,522,31324,69905,0,2,1,1,0,0,2024-01-08
37850684,2,3,2613,52,324,33400,210191,1,2,2,0,0,1,2024-01-08
198516711,4,5,1026,25,733,3139,151808,1,1,0,0,0,1,2024-01-08
960912709,3,3,1636,86,806,42021,185662,1,1,1,0,0,0,2024-01-08
562463904,1,3,3205,57,368,28281,17245,1,2,0,1,1,0,2024-01-08
527113785,0,3,2085,72,542,5720,84877,0,0,2,0,2,0,2024-01-08
339427848,0,1,3038,54,754,46993,37642,0,1,2,0,3,0,2024-01-08
