CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Churned,Time
901162873,2,1,659,23,454,7869,67655,0,2,0,1,1,0,2024-01-15
892226113,1,1,1596,41,619,15988,216905,1,0,0,0,1,0,2024-01-15
665190928,1,3,1840,25,532,48599,156016,1,1,2,0,3,0,2024-01-15
304318205,4,2,1478,28,688,22468,154405,1,1,1,1,0,0,2024-01-15
216105169,1,2,1003,42,570,8785,28465,0,0,1,0,0,0,2024-01-15
681219898,3,2,601,43,738,46249,201807,0,2,1,1,2,0,2024-01-15
152497899,2,2,1145,42,301,27899,78561,0,1,2,0,2,0,2024-01-15
783910008,2,2,1323,27,791,41766,278126,1,1,0,0,0,0,2024-01-15
793791168,1,2,1594,29,416,34722,38345,0,0,2,1,2,1,2024-01-15
408118514,2,3,2002,14,625,28900,119199,0,0,2,1,1,0,2024-01-15
713962233,3,2,1503,16,506,10095,5523,0,1,1,1,3,0,2024-01-15
709482633,4,2,1190,16,798,4542,73001,1,2,1,0,2,0,2024-01-15
996080536,2,2,877,22,499,10455,243984,0,0,0,1,0,1,2024-01-15
337915698,0,3,708,28,611,27048,101065,0,0,1,0,3,0,2024-01-15
472198130,3,2,1458,19,666,18979,40190,0,0,1,0,3,0,2024-01-15
722461666,1,1,782,23,402,17353,283845,0,2,0,0,3,0,2024-01-15
545744641,3,1,1777,17,319,48647,254706,0,2,1,0,0,0,2024-01-15
193240734,0,1,1776,23,522,29230,164830,1,2,1,1,0,0,2024-01-15
476097748,3,1,877,14,552,15773,56585,1,0,0,1,1,0,2024-01-15
777440460,1,3,507,20,792,31621,163474,0,1,2,0,0,0,2024-01-15
796577875,1,3,800,18,308,43964,65376,1,1,0,0,2,0,2024-01-15
931477675,1,2,1212,26,657,20249,124873,0,0,1,0,3,0,2024-01-15
417641671,4,1,1279,38,627,36042,110585,0,1,0,1,0,0,2024-01-15
531693437,1,3,916,38,589,49636,73478,1,2,1,0,1,0,2024-01-15
816129258,2,3,1584,15,371,18627,160753,1,0,0,1,0,0,2024-01-15
876754922,4,2,509,33,394,48270,55270,0,2,1,0,1,0,2024-01-15
426303913,2,3,593,22,717,19351,213900,1,2,2,0,0,0,2024-01-15
259929007,2,3,1573,43,305,31862,138826,0,2,1,1,3,0,2024-01-15
100066397,2,2,1376,47,729,27715,296329,0,2,2,1,1,0,2024-01-15
629484584,0,3,785,34,695,2852,78606,1,2,1,0,1,1,2024-01-15
62463804,0,1,862,38,495,17078,19086,1,0,0,0,0,0,2024-01-15
802817358,2,2,1722,43,775,9462,156120,1,0,1,1,0,0,2024-01-15
288221015,1,1,1393,19,589,15871,193649,0,2,2,0,2,0,2024-01-15
364510581,1,3,1791,25,683,37013,196434,1,1,0,1,3,0,2024-01-15
285746438,3,3,1687,25,829,19922,249396,0,2,1,0,1,0,2024-01-15
379931154,3,2,1048,40,845,21485,188026,0,2,1,1,1,0,2024-01-15
239443141,1,2,1281,42,300,39676,123780,0,0,2,0,3,1,2024-01-15
788661408,0,1,532,18,703,20341,39381,0,1,0,0,1,0,2024-01-15
201546017,4,2,1733,47,678,321,290076,1,2,0,0,3,0,2024-01-15
496960665,1,2,983,33,339,22588,215983,1,2,0,0,2,0,2024-01-15
165130364,0,3,983,26,478,29168,278337,1,0,0,1,1,0,2024-01-15
355113225,2,3,1823,23,305,38929,243559,0,1,2,0,3,0,2024-01-15
927176402,0,2,918,34,823,38360,139725,1,1,0,1,0,0,2024-01-15
436149573,1,1,789,28,476,37550,76982,0,2,1,0,2,0,2024-01-15
678552598,0,1,1169,18,461,48872,191380,1,1,1,0,0,0,2024-01-15
183062422,3,1,1724,15,754,232,284937,1,1,2,0,3,0,2024-01-15
40983445,2,2,1087,18,564,10041,150111,0,2,0,1,3,0,2024-01-15
425201756,3,3,548,35,697,7404,131926,1,1,0,0,0,0,2024-01-15
149732585,0,2,551,39,415,6260,190859,1,2,1,1,2,0,2024-01-15
789592356,0,3,882,23,333,13667,47694,1,0,1,1,1,0,2024-01-15
798712880,2,3,1003,42,610,11615,205926,0,2,0,0,2,0,2024-01-15
58218483,4,1,514,45,308,17974,39416,1,0,2,0,1,0,2024-01-15
624823815,1,1,1473,47,315,40393,135865,0,1,2,0,1,0,2024-01-15
91566265,1,1,933,50,374,38800,46046,1,1,1,1,2,0,2024-01-15
653350249,1,1,571,27,528,41400,96211,0,0,2,1,3,0,2024-01-15
191338973,2,3,813,18,560,37832,129323,0,1,2,0,1,0,2024-01-15
962234506,1,1,1472,38,371,35367,156706,0,1,2,0,0,0,2024-01-15
954738661,4,1,1541,43,831,4111,277869,1,1,0,0,3,0,2024-01-15
261258588,1,2,1470,14,536,17024,65968,1,2,1,0,1,0,2024-01-15
408719850,1,3,1629,27,716,21646,121522,1,0,2,0,3,0,2024-01-15
784473912,0,2,1582,46,786,43248,91301,0,2,2,1,3,0,2024-01-15
709497108,4,1,1847,35,661,45232,90525,0,0,2,0,0,0,2024-01-15
151228133,2,1,1411,31,382,31506,218468,1,1,2,0,0,0,2024-01-15
142139694,4,3,1223,33,516,11251,236548,1,1,0,1,1,0,2024-01-15
796744859,4,3,1218,30,617,28100,126007,1,1,1,0,0,0,2024-01-15
142002794,3,3,1879,14,501,14908,216661,1,1,0,1,1,0,2024-01-15
558985869,3,1,1513,34,757,7142,179435,1,0,0,1,0,0,2024-01-15
587262305,4,1,670,26,695,42195,223604,1,2,0,1,0,0,2024-01-15
708545353,1,3,1633,21,835,39088,118902,0,1,0,0,3,0,2024-01-15
225329673,4,2,1389,46,580,12939,280519,1,0,2,0,3,0,2024-01-15
14744500,4,2,1806,33,357,27314,194889,0,0,1,1,2,0,2024-01-15
688694429,0,3,1396,29,450,6986,117926,0,1,1,1,3,0,2024-01-15
801369258,3,1,1384,19,505,5644,56148,0,1,2,1,3,0,2024-01-15
770101119,3,2,523,40,514,20937,282983,1,0,0,0,3,1,2024-01-15
465230947,1,3,1283,31,526,12615,48770,0,0,2,0,0,0,2024-01-15
738839229,3,2,1371,10,808,18569,271643,0,2,0,0,2,1,2024-01-15
497777313,0,2,1352,37,444,44957,57977,0,0,2,1,1,0,2024-01-15
560509415,3,2,1332,13,355,14606,63224,1,1,0,0,0,0,2024-01-15
767523371,0,1,1484,40,577,40557,70565,0,2,2,0,1,0,2024-01-15
974346581,2,1,804,12,483,13962,154796,1,0,2,1,3,0,2024-01-15
323241726,0,2,1746,23,357,35635,175168,1,0,1,0,0,0,2024-01-15
712560558,0,2,1381,28,477,3487,68786,1,1,2,0,2,0,2024-01-15
314119983,0,2,1146,45,554,4888,132613,1,0,1,0,0,0,2024-01-15
758977974,4,2,677,38,777,8824,221386,0,2,0,1,3,0,2024-01-15
240866440,0,1,1422,15,514,18100,11747,0,2,0,1,2,0,2024-01-15
956006795,2,1,961,49,456,1371,170028,0,1,2,0,0,0,2024-01-15
291688164,1,2,1651,24,441,3710,271531,1,1,1,0,1,0,2024-01-15
982876967,1,2,1094,32,791,5221,125639,0,0,1,1,2,0,2024-01-15
848540036,1,1,1125,37,317,8224,181353,1,0,0,0,3,0,2024-01-15
609290876,3,2,1442,47,377,42501,52589,1,0,1,1,3,0,2024-01-15
501563593,4,3,609,41,517,42966,207797,0,0,0,0,2,0,2024-01-15
349105803,3,2,614,34,339,45745,241133,1,1,2,0,1,1,2024-01-15
716785665,3,3,618,10,620,49673,223288,0,2,0,1,2,0,2024-01-15
619086210,1,3,1968,13,397,40381,24027,1,2,2,0,2,0,2024-01-15
75869478,2,3,1550,45,683,9360,23187,1,0,0,1,2,0,2024-01-15
929994888,0,1,975,10,622,9868,99625,1,2,2,1,2,1,2024-01-15
126537271,4,2,1760,15,607,18640,286427,0,0,1,1,0,0,2024-01-15
840166773,3,2,820,20,372,9688,268686,0,0,0,1,3,0,2024-01-15
715714458,3,3,1302,22,485,31977,79068,1,1,2,1,0,0,2024-01-15
505177422,4,3,1841,41,719,11327,224038,1,1,2,0,3,0,2024-01-15
863092389,3,1,1261,20,618,48216,71860,0,0,0,1,0,0,2024-01-15
781958328,4,3,1173,12,446,16843,274064,0,0,2,1,2,0,2024-01-15
370948405,1,1,523,47,653,8726,59781,0,2,1,1,3,0,2024-01-15
176105219,0,3,2017,44,673,9473,34185,1,1,1,1,0,1,2024-01-15
401115625,3,1,514,11,843,19662,282562,0,2,1,0,3,0,2024-01-15
801715383,2,1,1068,32,748,27519,122432,1,0,2,0,3,0,2024-01-15
841733144,3,1,1227,38,672,12644,258504,0,1,0,0,3,0,2024-01-15
120418362,0,1,1227,50,568,21472,243370,1,1,1,1,3,0,2024-01-15
153252711,1,1,1666,31,491,5064,250360,1,2,0,0,2,0,2024-01-15
529866800,1,1,1536,46,319,41173,93344,1,0,0,0,0,0,2024-01-15
792574293,4,2,1761,48,471,30365,11342,1,0,1,1,1,0,2024-01-15
700419043,1,2,1123,32,327,36674,65527,0,1,2,1,1,1,2024-01-15
922982763,4,2,754,28,828,21297,195819,1,1,0,1,3,1,2024-01-15
230827723,3,2,1609,16,539,43994,267221,0,2,2,1,1,0,2024-01-15
30506605,1,2,689,24,734,28087,276556,1,1,2,1,2,0,2024-01-15
94491597,3,3,1014,50,718,40625,93448,0,0,0,0,2,0,2024-01-15
577258506,4,3,1020,32,421,40686,23890,1,1,0,0,2,0,2024-01-15
273514423,2,2,981,42,446,8708,123255,1,1,1,0,3,1,2024-01-15
210520985,3,3,1332,18,477,49228,172159,1,1,0,0,2,0,2024-01-15
717517758,2,1,1791,21,562,36752,34141,0,1,2,0,3,0,2024-01-15
447314452,2,1,1042,44,327,13588,236126,0,0,1,1,1,1,2024-01-15
788717358,4,1,1122,26,750,26702,280994,1,2,2,1,3,1,2024-01-15
157133903,3,3,508,17,421,31845,181112,0,0,1,0,1,0,2024-01-15
676700604,1,3,1193,21,804,13464,183960,1,0,2,0,3,0,2024-01-15
717698705,3,1,885,31,491,46976,22672,0,1,1,1,2,0,2024-01-15
879249661,1,2,1631,35,730,48851,39171,1,0,0,1,1,0,2024-01-15
358424972,0,1,1783,44,410,37689,184549,0,0,0,0,2,0,2024-01-15
759373475,1,3,562,28,333,17856,287496,0,1,0,0,3,0,2024-01-15
26556260,1,1,1877,30,412,27397,276894,1,2,0,0,0,0,2024-01-15
711791583,2,2,558,13,594,9237,26459,1,1,2,1,0,0,2024-01-15
248065601,2,3,1618,42,399,18601,217627,0,0,1,1,2,0,2024-01-15
191896869,3,3,715,12,779,33433,259813,1,1,1,1,2,0,2024-01-15
613278720,1,2,882,38,490,41951,80357,1,2,0,0,2,1,2024-01-15
123341931,0,1,643,11,430,31503,138551,1,0,0,0,2,1,2024-01-15
328722651,0,2,684,34,501,42825,65573,1,1,2,0,2,0,2024-01-15
730169415,4,1,1876,27,849,21710,204092,0,1,1,0,2,0,2024-01-15
725184735,3,1,1457,29,373,22741,2523,1,0,2,1,1,0,2024-01-15
92057286,3,1,1948,13,673,40994,86572,0,2,0,0,3,0,2024-01-15
410889834,4,2,1777,38,544,14764,283635,1,2,0,0,3,0,2024-01-15
292194195,3,3,1036,23,688,23352,213610,0,1,1,0,0,0,2024-01-15
530866572,1,1,1582,38,441,20564,228868,0,0,2,1,2,0,2024-01-15
589704027,0,2,527,45,520,4516,283941,0,2,2,0,2,0,2024-01-15
940116713,4,1,571,23,486,33034,42889,1,2,0,1,3,0,2024-01-15
6681127,1,1,1624,50,819,18478,2849,0,0,0,0,2,0,2024-01-15
364071964,3,2,1480,11,614,35407,27425,1,2,1,0,2,0,2024-01-15
23913539,4,1,1673,39,412,42763,213657,1,0,2,0,0,0,2024-01-15
808284331,1,3,1212,42,325,2885,207003,0,0,1,1,0,0,2024-01-15
712802733,3,3,1569,32,613,37497,83862,1,2,1,1,1,0,2024-01-15
895845424,1,1,1226,11,543,12090,175291,1,0,0,0,1,0,2024-01-15
570867614,3,3,1339,34,785,17392,275205,0,0,0,1,1,0,2024-01-15
961472936,1,1,1570,38,713,2123,279153,0,2,0,1,1,0,2024-01-15
295804871,0,1,821,37,754,47966,12465,1,1,2,1,3,0,2024-01-15
243333855,2,3,634,31,522,22466,179816,0,1,2,0,0,0,2024-01-15
143401098,4,2,943,27,712,11987,57109,0,1,1,0,2,0,2024-01-15
264074767,4,2,887,50,536,1162,202951,1,2,1,0,2,0,2024-01-15
866668515,2,2,1310,17,518,4891,66021,0,1,1,1,3,0,2024-01-15
18626794,2,1,517,35,519,47812,198173,1,0,0,1,2,0,2024-01-15
228727264,2,1,1070,36,768,39601,145798,0,1,1,0,1,0,2024-01-15
539679582,0,1,1344,40,553,36153,142168,0,2,1,1,0,0,2024-01-15
552770222,1,2,558,28,833,13678,23506,1,1,0,1,1,0,2024-01-15
700622829,0,3,975,28,721,14513,106590,0,0,0,1,2,0,2024-01-15
288809558,0,1,809,20,422,48956,284440,1,1,2,1,1,0,2024-01-15
709198158,4,2,1461,46,587,15736,9824,1,2,0,0,0,0,2024-01-15
813401611,3,2,902,15,762,16596,213684,0,0,2,0,0,0,2024-01-15
931537467,2,3,1466,12,414,14968,213937,0,1,0,1,3,0,2024-01-15
224227195,3,1,1417,44,659,39592,282746,1,0,1,0,2,0,2024-01-15
215364351,1,3,1148,23,429,24945,135094,1,0,1,1,3,0,2024-01-15
716383683,0,2,1335,17,798,13082,115867,0,0,2,0,3,0,2024-01-15
254658746,0,1,1669,34,548,20204,148867,1,1,2,0,1,0,2024-01-15
944362861,2,3,759,17,539,34029,178032,1,0,1,0,2,0,2024-01-15
708760458,2,3,1870,28,434,16977,219433,0,2,0,0,3,0,2024-01-15
925362296,1,3,1067,32,361,20786,93495,0,2,2,0,0,0,2024-01-15
488062429,1,3,1350,50,519,23802,225420,0,0,1,1,2,0,2024-01-15
780289308,0,2,800,35,831,48790,167499,1,2,2,1,3,0,2024-01-15
493716294,2,2,991,50,822,34256,71423,1,1,1,0,2,0,2024-01-15
615873174,1,1,1049,12,516,25934,115330,1,0,1,1,3,0,2024-01-15
11164684,1,1,1845,20,380,1803,49643,0,2,0,0,0,1,2024-01-15
318254235,3,3,1793,44,526,12781,231624,1,1,0,1,3,0,2024-01-15
644064459,2,3,1086,49,485,31655,135395,1,1,0,1,1,0,2024-01-15
624439589,1,1,1850,41,377,22393,108798,0,2,0,1,3,0,2024-01-15
177663240,1,3,1642,21,728,27278,214046,1,1,2,0,2,0,2024-01-15
790210450,0,1,640,40,576,34122,118321,1,0,2,1,2,1,2024-01-15
931791356,2,1,1033,26,504,40900,168412,1,1,1,1,1,0,2024-01-15
989228829,2,3,888,33,760,33545,241985,1,2,1,0,1,0,2024-01-15
712934025,3,3,565,41,723,14315,119065,1,0,2,1,0,1,2024-01-15
941773554,3,3,1914,20,333,31775,84942,0,0,0,1,1,0,2024-01-15
815520333,3,2,1829,23,461,19537,87708,1,2,1,1,0,0,2024-01-15
242973603,3,3,948,23,635,42978,49813,0,2,1,0,1,0,2024-01-15
948849571,0,1,1085,22,613,4923,69908,0,2,0,0,3,0,2024-01-15
77618953,1,2,1179,12,742,39548,242979,1,2,1,1,3,0,2024-01-15
992559759,3,1,633,49,499,20748,41109,1,2,1,1,3,0,2024-01-15
817892208,1,1,1223,38,421,39734,122560,0,2,2,1,3,0,2024-01-15
564126584,1,2,1238,48,441,37641,205494,0,1,1,1,3,0,2024-01-15
599688179,1,2,1831,48,836,7058,47918,0,1,1,0,3,0,2024-01-15
714828708,2,3,828,28,555,27832,64469,0,2,2,0,2,0,2024-01-15
199597973,0,2,693,14,349,33718,176071,1,1,2,1,1,0,2024-01-15
633453911,2,3,1504,15,338,14202,71544,0,1,0,1,2,0,2024-01-15
768221780,3,3,1721,14,486,21925,226309,1,2,0,1,3,0,2024-01-15
953712522,3,2,566,13,576,41261,90951,0,2,1,1,3,0,2024-01-15
951558711,2,1,730,20,810,12221,22548,1,1,1,1,0,0,2024-01-15
403888834,2,3,1186,25,450,5904,250699,1,1,1,0,2,0,2024-01-15
780334616,2,1,1586,10,446,6024,191860,1,0,2,0,2,0,2024-01-15
383578347,2,2,1590,12,669,3514,55826,1,2,2,0,0,0,2024-01-15
225138661,2,2,1760,49,809,32737,298738,0,2,1,0,3,0,2024-01-15
116569047,3,2,1460,50,465,13340,132765,0,0,1,0,3,0,2024-01-15
233211766,2,2,1458,48,784,20150,83612,0,2,0,0,3,0,2024-01-15
526202008,3,3,1727,16,311,34592,112058,1,0,1,1,0,0,2024-01-15
468236246,3,1,1814,13,324,27295,246189,1,0,1,0,0,0,2024-01-15
172854733,3,3,1335,36,607,36745,227973,1,2,2,0,2,0,2024-01-15
666328475,0,1,802,46,453,35892,229660,0,2,2,0,2,0,2024-01-15
648256092,3,3,1133,14,619,13836,141240,0,0,1,1,1,0,2024-01-15
328106204,2,1,1991,44,555,36730,104108,1,1,1,1,0,1,2024-01-15
815015283,1,1,604,40,370,22356,223112,1,0,2,1,0,0,2024-01-15
315883367,2,2,1723,42,808,40229,32921,1,2,0,1,3,0,2024-01-15
887209267,3,1,1807,46,412,30964,189296,0,0,0,0,0,0,2024-01-15
25932518,2,1,556,29,531,49491,122215,1,1,0,1,2,0,2024-01-15
428039010,0,2,1183,50,794,43068,231812,0,0,1,0,1,0,2024-01-15
897400211,4,1,1281,33,450,37167,121745,0,1,0,1,0,0,2024-01-15
790871825,0,3,744,24,706,25973,266387,1,2,0,0,3,1,2024-01-15
914767946,0,3,1631,49,410,1643,109722,0,2,0,1,1,0,2024-01-15
640994974,0,2,525,19,785,31057,237171,0,1,2,1,0,1,2024-01-15
970094294,4,1,1860,19,514,39409,32750,0,0,0,0,3,0,2024-01-15
424565368,2,2,1178,48,803,32069,124116,0,2,0,1,2,0,2024-01-15
163581199,1,2,721,24,541,40617,29222,0,2,2,0,3,0,2024-01-15
596233210,0,1,947,22,645,13449,154033,1,1,1,1,3,0,2024-01-15
488888179,4,3,1602,13,469,9793,268912,1,1,2,1,1,0,2024-01-15
764060271,3,2,1796,23,570,27011,283153,0,1,2,0,1,0,2024-01-15
90128186,4,1,592,20,505,18316,232790,0,1,0,0,2,1,2024-01-15
950830530,2,3,1129,14,517,1724,78062,1,2,2,1,1,0,2024-01-15
933660291,4,2,1831,43,640,3350,296001,1,0,2,0,3,0,2024-01-15
183263878,0,2,1045,19,468,37535,6632,0,1,0,0,2,0,2024-01-15
743179402,0,2,1810,34,440,17220,93692,0,2,1,0,1,0,2024-01-15
953403953,0,2,1241,30,459,34379,30814,0,2,2,0,0,0,2024-01-15
990582841,1,2,1856,49,453,16375,52874,0,1,0,0,0,0,2024-01-15
982686557,1,1,1846,18,382,21374,23133,0,1,2,1,2,1,2024-01-15
425921841,4,3,564,48,422,28823,214782,0,0,0,1,2,0,2024-01-15
36475461,4,1,1831,34,431,4421,169876,0,1,0,1,3,0,2024-01-15
484151455,3,3,933,19,431,9755,136194,0,2,2,0,0,0,2024-01-15
506774114,3,1,1553,22,323,8046,57488,1,2,2,1,2,0,2024-01-15
144735845,1,2,1919,42,408,20114,274057,0,1,2,1,1,0,2024-01-15
492129199,1,2,1286,13,573,16967,22345,1,1,2,1,3,0,2024-01-15
800760076,4,1,671,21,339,30122,105602,1,0,1,1,0,0,2024-01-15
377388377,1,3,696,16,785,44619,113234,1,2,2,0,0,0,2024-01-15
818441708,0,2,1263,21,314,47250,113632,0,2,1,0,3,0,2024-01-15
308995895,0,1,1453,26,652,42223,192113,0,2,2,0,0,0,2024-01-15
315931459,3,2,1718,30,683,34018,25644,0,1,1,1,0,0,2024-01-15
88773522,2,1,625,17,682,9771,85663,0,1,0,0,2,0,2024-01-15
869902983,3,1,539,19,662,10032,133311,1,0,2,1,1,0,2024-01-15
719894433,2,2,1641,46,600,22072,132662,0,0,2,0,3,0,2024-01-15
496832044,1,3,778,28,737,21887,163893,1,2,1,1,2,0,2024-01-15
737631563,0,3,1658,19,646,47524,273487,0,2,2,0,0,0,2024-01-15
177721971,2,2,1839,13,455,38804,121250,0,1,1,0,1,0,2024-01-15
41235715,3,1,1127,33,386,43812,168777,1,0,2,0,2,0,2024-01-15
499967491,3,1,1344,34,836,48389,115009,1,2,2,0,1,0,2024-01-15
226075327,1,3,712,40,739,12882,121295,1,2,0,1,0,0,2024-01-15
675795556,0,3,708,50,359,12037,139826,1,1,0,1,3,0,2024-01-15
907433800,1,1,1642,36,673,29124,20517,0,2,0,1,2,0,2024-01-15
25569372,1,1,555,34,848,776,91914,0,2,2,1,2,0,2024-01-15
713271708,3,1,1401,33,347,12065,208754,0,0,2,1,1,0,2024-01-15
177811101,2,1,562,13,519,29341,10694,0,2,0,0,0,0,2024-01-15
321838548,3,2,1564,21,828,9512,106552,1,0,2,0,0,1,2024-01-15
665060826,0,3,579,14,535,10141,288861,0,1,2,0,1,0,2024-01-15
491772319,4,1,1773,12,313,47042,212503,0,0,2,0,3,0,2024-01-15
259193425,3,2,1444,24,528,30275,132039,0,0,1,0,3,0,2024-01-15
500329752,4,3,528,16,606,4561,41161,1,1,0,1,2,0,2024-01-15
565478184,0,2,511,17,325,42994,56231,1,0,1,1,0,0,2024-01-15
2842503,4,3,1980,32,720,42423,275386,0,2,0,1,1,0,2024-01-15
620263182,1,1,861,35,684,38808,77393,0,1,0,1,2,0,2024-01-15
623858768,3,1,1958,36,387,19204,116334,1,2,0,1,0,0,2024-01-15
752988773,3,3,880,47,804,3303,11779,1,0,1,1,1,1,2024-01-15
35524723,3,1,1145,30,410,4351,286116,0,0,0,0,0,0,2024-01-15
375561292,3,2,1209,40,444,35379,7193,1,1,0,0,0,1,2024-01-15
911257135,1,1,1093,40,683,27689,65918,0,2,2,1,1,0,2024-01-15
435446,2,2,736,34,639,44759,185220,0,2,1,0,2,0,2024-01-15
708946008,0,3,825,38,334,43057,102743,1,0,1,0,3,1,2024-01-15
709541332,3,3,1470,10,382,31157,89413,0,1,2,1,0,1,2024-01-15
469066174,4,2,1307,49,557,25657,89981,0,1,1,0,3,0,2024-01-15
607279815,1,1,1040,32,722,49255,75923,0,0,2,0,3,0,2024-01-15
77813907,1,1,736,19,320,27878,114399,0,0,0,1,3,0,2024-01-15
480526130,4,3,1049,39,630,31084,204067,0,0,2,1,0,1,2024-01-15
737589142,0,3,1263,40,372,6272,270553,1,1,2,0,3,0,2024-01-15
887133087,3,3,1377,48,571,25428,40763,0,1,2,1,1,0,2024-01-15
406716234,0,3,1287,44,400,47908,260109,1,1,0,0,2,0,2024-01-15
340264591,2,3,523,13,466,49576,248118,0,0,0,1,2,1,2024-01-15
205310449,2,3,1714,22,567,40763,4132,1,0,0,1,0,0,2024-01-15
678526976,3,1,1962,11,515,31588,213519,0,1,0,0,0,0,2024-01-15
500043999,3,3,1557,34,815,42170,21287,1,2,0,1,2,0,2024-01-15
425627505,3,2,2004,14,764,604,19522,1,0,0,1,3,0,2024-01-15
611402108,2,1,606,24,800,22205,55875,0,1,0,0,2,0,2024-01-15
661758926,3,1,1130,31,839,34119,266104,0,0,1,1,3,0,2024-01-15
717769008,0,3,1723,19,756,40830,72763,1,1,0,0,3,0,2024-01-15
6339955,4,2,885,23,302,21374,154436,1,2,0,1,0,0,2024-01-15
884943925,4,1,1011,17,391,26818,287812,1,2,2,1,3,1,2024-01-15
144640980,3,2,1660,15,814,8499,243699,0,0,1,0,2,0,2024-01-15
490450163,1,1,1951,20,366,34622,23781,0,0,2,0,2,0,2024-01-15
424900993,4,2,1430,44,786,32092,123255,0,0,2,0,3,0,2024-01-15
490417996,0,1,955,38,652,16378,96432,0,2,1,0,0,0,2024-01-15
394673939,0,2,1259,35,490,28125,18058,1,0,2,0,2,0,2024-01-15
12005818,1,2,657,21,527,40286,271831,0,0,1,0,3,0,2024-01-15
808829799,4,3,970,25,478,1835,199256,0,0,2,0,3,0,2024-01-15
473712214,4,2,1490,36,372,38903,162629,0,2,2,0,3,0,2024-01-15
842545404,0,1,793,44,421,28028,184978,0,1,0,0,0,0,2024-01-15
546440835,2,2,1764,10,831,14340,87219,1,2,2,0,1,0,2024-01-15
509907578,0,2,1505,33,554,41955,169417,1,1,2,1,0,0,2024-01-15
76609499,3,3,961,20,678,47624,141158,0,1,0,0,3,0,2024-01-15
421772693,3,3,971,13,833,22060,109282,0,0,0,1,1,0,2024-01-15
395391406,0,1,552,14,560,33437,146401,0,1,2,1,0,0,2024-01-15
585390824,0,2,1186,43,383,8822,107101,0,0,1,1,1,0,2024-01-15
700246508,3,2,1599,16,356,19449,69293,1,2,2,1,2,0,2024-01-15
959271743,3,1,544,14,336,9726,137162,1,0,0,0,3,0,2024-01-15
761528026,2,3,1744,33,346,35639,125802,0,2,2,1,3,0,2024-01-15
740499001,2,1,1356,49,623,22342,129417,0,2,2,0,0,0,2024-01-15
87216276,1,3,859,49,818,26865,295767,0,2,1,0,3,0,2024-01-15
482233965,2,2,960,36,328,17522,160821,0,1,0,0,1,0,2024-01-15
58942914,3,1,1142,37,612,48417,67154,1,0,2,1,0,1,2024-01-15
788943333,2,1,1958,13,758,10961,29590,1,0,2,0,2,0,2024-01-15
555720582,3,1,1877,24,358,36444,6636,0,0,0,0,0,0,2024-01-15
602706072,1,2,1055,16,615,27116,118596,1,2,1,0,0,0,2024-01-15
272228833,0,3,1848,48,413,31617,284042,0,2,1,0,0,1,2024-01-15
753105058,3,3,1764,13,378,45837,120257,1,2,0,1,0,0,2024-01-15
788856408,2,3,1288,25,684,3059,69870,1,0,1,1,0,0,2024-01-15
649408457,2,3,1996,46,718,39659,192966,0,1,1,1,2,1,2024-01-15
712142794,3,3,1644,24,469,13806,267273,1,0,2,1,3,1,2024-01-15
412231576,3,1,1969,50,588,6388,271717,1,2,2,1,3,0,2024-01-15
28639043,2,3,1256,23,633,583,209893,1,1,1,0,0,1,2024-01-15
55277986,1,2,1224,18,334,22719,104703,1,2,1,0,1,0,2024-01-15
515816656,2,3,877,43,390,46605,15138,0,2,1,0,2,0,2024-01-15
528960944,4,3,971,39,531,9134,80398,1,1,0,0,1,0,2024-01-15
322170260,2,1,1318,34,801,26046,259884,0,1,0,0,0,0,2024-01-15
71034459,3,1,1887,50,319,49942,271560,1,1,0,0,2,0,2024-01-15
534770951,3,2,1759,17,680,4398,140924,0,0,0,1,2,0,2024-01-15
719690733,3,3,686,42,695,32801,153028,0,0,0,0,3,0,2024-01-15
978087704,3,3,1635,21,348,12106,96838,0,2,1,0,0,0,2024-01-15
410346463,2,2,1849,25,827,4161,14390,0,2,2,0,3,0,2024-01-15
153647287,3,3,1065,36,351,37958,87415,1,0,0,1,1,0,2024-01-15
941654943,0,1,1396,43,508,43331,32822,0,0,0,1,2,0,2024-01-15
708655983,2,1,581,15,472,13406,87700,0,0,2,1,0,0,2024-01-15
789085482,0,1,1576,45,439,38015,133737,0,1,1,1,3,0,2024-01-15
778131333,1,1,714,37,397,13678,266651,1,0,0,1,0,0,2024-01-15
279246258,2,2,1058,45,616,47498,36656,1,2,2,1,2,0,2024-01-15
518094027,2,2,786,37,380,1577,285939,1,0,0,1,0,0,2024-01-15
217366717,2,2,1729,15,319,678,55109,0,2,1,0,2,0,2024-01-15
117324559,0,3,659,18,472,44463,47377,0,2,1,0,1,0,2024-01-15
46327083,0,2,1647,17,546,13002,271071,0,0,2,0,3,0,2024-01-15
851917990,0,2,1341,38,439,15952,56842,1,0,1,0,3,0,2024-01-15
222597624,0,1,852,36,684,25978,220000,1,2,2,0,0,0,2024-01-15
151114875,3,3,678,50,608,28356,270251,1,0,2,0,0,1,2024-01-15
387395949,0,2,1710,33,763,1733,78896,1,2,2,0,0,0,2024-01-15
846964157,3,1,1994,25,737,21951,31275,0,1,1,1,0,0,2024-01-15
265843970,4,2,773,31,683,38327,66341,1,2,2,1,0,0,2024-01-15
