,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Age_Group,AdSpend,ConversionRate,Campaign_Channel,Campaign_Type,Total_Indiv,Avg_Open_To_Buy_Avg,Conversion_Value,Total_Customer_Growth,ROI
84,717539808,Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,0.00011065,0.99989,50-60,6388.890431669707,0.13461168351204164,SEO,Awareness,10724.4,6205.967793556592,835.3957725121634,11559.795772512163,0.8093589013845498
85,714070758,Existing Customer,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,6.765e-05,0.99993,40-50,3313.1262059139026,0.1233831464544852,Email,Retention,33457.86,6205.967793556592,765.7118331642114,34223.57183316421,9.329691568065057
86,714107958,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,0.00034315,0.99966,40-50,3915.9888068416026,0.09913581020080793,Social Media,Conversion,7102.08,6205.967793556592,615.2336452943531,7717.313645294353,0.9707190255016757
87,789140283,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0.0001125,0.99989,50-60,6887.929923772641,0.17831496076334832,SEO,Awareness,790.02,6205.967793556592,1106.6169036066472,1896.6369036066471,-0.7246434088911541
88,715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,6.282e-05,0.99994,40-50,6923.26429673671,0.10304314682512973,Email,Conversion,79.8,6205.967793556592,639.4824505434783,719.2824505434783,-0.896106457920072
89,719712633,Existing Customer,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0.00034315,0.99966,60+,6077.745918029222,0.06619275767400769,Referral,Consideration,1269.84,6205.967793556592,410.7901222915877,1680.6301222915877,-0.7234780550292318
90,772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0.00022556,0.99977,40-50,100.054813,0.07597377404230926,Social Media,Conversion,2366.7,6205.967793556592,471.49079486151714,2838.190794861517,27.366359495984636
91,720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.00027008,0.99973,50-60,1715.7926718126341,0.10395808447830575,Referral,Consideration,2187.15,6205.967793556592,645.160524152201,2832.310524152201,0.6507300507117981
92,802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,4.2358e-05,0.99996,50-60,3890.3220279517727,0.15215502181170634,SEO,Conversion,11158.5,6205.967793556592,944.2691649913504,12102.76916499135,2.110994174269777
93,711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0.997,0.00299743,40-50,6232.617385024391,0.13602212677694586,SEO,Conversion,4241.3099999999995,6205.967793556592,844.1489379887978,5085.4589379887975,-0.1840572549490946
94,714778833,Existing Customer,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,8.0901e-05,0.99992,40-50,100.054813,0.04791147488211367,SEO,Conversion,27182.879999999997,6205.967793556592,297.33707006019307,27480.21707006019,273.6516259048947
95,779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0.00011811,0.99988,50-60,5189.511809772771,0.17380169454151834,Social Media,Awareness,1709.52,6205.967793556592,1078.6077187902233,2788.1277187902233,-0.46273795667259404
96,721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0.00030251,0.9997,40-50,1433.6314699789627,0.17677302461964375,PPC,Conversion,1105.92,6205.967793556592,1097.0476975590957,2202.9676975590955,0.5366345840548702
97,713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,6.6935e-05,0.99993,40-50,6405.424572923403,0.12227794489630417,PPC,Retention,1396.5,6205.967793556592,758.8529878887514,2155.352987888751,-0.6635112999379119
98,716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0.00037329,0.99963,40-50,4905.366851292545,0.03230414683147448,Referral,Awareness,7357.679999999999,6205.967793556592,200.47849483445384,7558.158494834453,0.5407937314296704
99,779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,6.4807e-05,0.99994,50-60,765.7493425554931,0.14371101952930346,PPC,Awareness,36271.799999999996,6205.967793556592,891.8659587780397,37163.66595877804,47.53241641024958
100,717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0.00018475,0.99982,40-50,4104.984644453196,0.07973340194484672,SEO,Conversion,12970.8,6205.967793556592,494.82292454042135,13465.622924540421,2.2803101816070517
101,808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,7.7559e-06,0.99999,60+,4250.162846314895,0.19413253659949747,Social Media,Conversion,2416.344,6205.967793556592,1204.7802698179278,3621.1242698179276,-0.14800340580887997
102,708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0.00020735,0.99979,50-60,7444.90019020102,0.10652813665061205,Social Media,Conversion,34377.479999999996,6205.967793556592,661.110185161294,35038.59018516129,3.7063881704255874
103,710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,6.9589e-05,0.99993,50-60,7079.774771398901,0.010018,Referral,Conversion,7698.599999999999,6205.967793556592,62.17138535584995,7760.77138535585,0.09618902238360187
104,708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0.00034503,0.99965,40-50,2538.634839576736,0.16030152336625647,Social Media,Awareness,15360.84,6205.967793556592,994.8260912690472,16355.666091269048,5.442701343370838
105,799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,5.6153e-05,0.99994,40-50,4615.018292077861,0.12108913874707639,SEO,Awareness,1716.12,6205.967793556592,751.4752952138617,2467.5952952138614,-0.46531191448369014
106,718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0.00010043,0.9999,50-60,9997.914781,0.07655872863958145,Social Media,Consideration,851.04,6205.967793556592,475.12100425288116,1326.1610042528812,-0.8673562404459465
107,711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,2.1081e-05,0.99998,40-50,2407.1762628137494,0.026571749065494518,Referral,Retention,12869.85,6205.967793556592,164.90341891892646,13034.753418918926,4.414955946633753
108,714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0.00010684,0.99989,40-50,3803.349922359066,0.08979042059663511,Referral,Consideration,19430.28,6205.967793556592,557.236458392618,19987.516458392616,4.2552399506788365
109,826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,4.2354e-05,0.99996,50-60,6023.141508121014,0.127373714211306,PPC,Awareness,15412.32,6205.967793556592,790.4771681410467,16202.797168141047,1.6900907352574701
110,771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0.00015942,0.99984,40-50,2653.587606152027,0.07295988255832211,Referral,Retention,9833.85,6205.967793556592,452.7866813786184,10286.636681378619,2.8765016302948796
111,721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0.00032436,0.99968,40-50,4825.080593033322,0.09333805055050153,Referral,Retention,24800.04,6205.967793556592,579.2529356297696,25379.29293562977,4.259869228355188
112,715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0.0001861,0.99981,50-60,2345.5659375871714,0.05706391057356428,Social Media,Retention,4568.5199999999995,6205.967793556592,354.13679119393345,4922.656791193933,1.0987074856048404
113,718414008,Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0.00011382,0.99989,40-50,8863.968130490766,0.05178263561971719,SEO,Conversion,36172.439999999995,6205.967793556592,321.3613689214413,36493.801368921435,3.1170952818961575
114,719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,2.7596e-05,0.99997,50-60,9856.488707927183,0.16468490636996025,SEO,Retention,1320.84,6205.967793556592,1022.0292250168562,2342.869225016856,-0.7623018404989822
115,714877233,Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0.00010386,0.9999,50-60,5339.9289520267275,0.08483648910414587,Referral,Awareness,14700.66,6205.967793556592,526.4925190987441,15227.152519098743,1.851564628649113
116,785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0.00030516,0.99969,40-50,488.18973486407776,0.13739867796195365,Email,Consideration,2765.04,6205.967793556592,852.6917703091383,3617.7317703091385,6.410503564390576
117,711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0.00011811,0.99988,40-50,9997.914781,0.07198975372566838,Social Media,Conversion,3160.08,6205.967793556592,446.76609308756866,3606.8460930875685,-0.6392401643648729
118,783554958,Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,2.1307e-05,0.99998,50-60,7975.604936377775,0.09177116401533918,SEO,Consideration,50060.4,6205.967793556592,569.5288882563946,50629.9288882564,5.348098895586802
119,720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,0.99447,0.00553,50-60,3690.7913556868843,0.10913519398018455,Email,Retention,11613.66,6205.967793556592,677.2894989845767,12290.949498984577,2.3301664370830135
120,718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,5.3542e-05,0.99995,50-60,7836.201713536676,0.12731637301959922,Email,Conversion,16513.2,6205.967793556592,790.1213105520702,17303.32131055207,1.2081260721838467
121,714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,5.1697e-05,0.99995,40-50,100.054813,0.17309311120291332,Email,Consideration,440.64,6205.967793556592,1074.2102734117898,1514.8502734117897,14.14020393413548
122,822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,6.3492e-05,0.99994,40-50,4563.05580424523,0.11768065505549201,Social Media,Retention,4204.98,6205.967793556592,730.3223551990262,4935.302355199025,0.08157834725744012
123,714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0.00020077,0.9998,50-60,4605.976873716696,0.14088525160787835,Email,Conversion,24299.04,6205.967793556592,874.3293340656102,25173.36933406561,4.465370327348711
124,713356833,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0.00014834,0.99985,50-60,9997.914781,0.02050795796095635,PPC,Conversion,1538.97,6205.967793556592,127.27172661730764,1666.2417266173077,-0.8333410753026395
125,711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0.00013405,0.99987,40-50,3481.852669615127,0.04851490086236821,Referral,Awareness,2706.18,6205.967793556592,301.0819122594481,3007.261912259448,-0.13630408934222338
126,708296883,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,2.1081e-05,0.99998,40-50,7318.702187142397,0.09163137169424367,PPC,Retention,12495.539999999999,6205.967793556592,568.6613416138894,13064.201341613889,0.7850434417956328
127,719154483,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0.00017486,0.99983,50-60,9997.914781,0.13601279426499177,Social Media,Consideration,6105.24,6205.967793556592,844.0910207201778,6949.331020720178,-0.30492195893421087
128,717721458,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,2.0715e-05,0.99998,40-50,4074.9139201444377,0.08214539401822946,Social Media,Awareness,11066.4,6205.967793556592,509.7916696661484,11576.191669666148,1.8408432414827116
129,711112683,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0.0001747,0.99983,60+,100.054813,0.12557448193134416,Email,Retention,2590.92,6205.967793556592,779.311190558476,3370.231190558476,32.68384877755432
130,715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0.00013393,0.99987,30-40,5329.004272200589,0.035909326508483524,Email,Consideration,2987.2799999999997,6205.967793556592,222.85212379995676,3210.1321237999564,-0.3976112684791776
131,789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,0.99672,0.00328187,40-50,8174.691991178544,0.06402650792128574,Email,Retention,9148.5,6205.967793556592,397.34644609339534,9545.846446093396,0.16773163519732467
132,789968058,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0.00019751,0.9998,50-60,7795.517540942297,0.09397260491108596,Social Media,Consideration,8453.34,6205.967793556592,583.1909595548175,9036.530959554817,0.15919577014543027
133,709919283,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0.00018864,0.99981,50-60,8388.779387065322,0.03597215716810806,PPC,Conversion,12657.18,6205.967793556592,223.24204885003454,12880.422048850034,0.5354345912005251
134,718744008,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0.00017969,0.99982,50-60,1786.5580249445366,0.10631841654372276,SEO,Conversion,5623.5599999999995,6205.967793556592,659.8086689322779,6283.368668932278,2.5170246816513804
135,767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.99639,0.00360825,50-60,4566.0673134514545,0.06574476995137057,PPC,Conversion,23816.61,6205.967793556592,408.009924912993,24224.619924912993,4.30535760030261
136,712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,0.99518,0.00481999,40-50,9993.736600160613,0.16829807270798497,Email,Retention,3114.48,6205.967793556592,1044.4524189434005,4158.932418943401,-0.5838461042812995
137,716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0.00017987,0.99982,40-50,6000.767389929332,0.09572094483528953,Social Media,Consideration,127.67999999999999,6205.967793556592,594.0411008166141,721.721100816614,-0.8797285323827368
138,818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,4.1986e-05,0.99996,50-60,7802.959057330458,0.01077536393185445,Referral,Conversion,14070.0,6205.967793556592,66.87156152494005,14136.87156152494,0.8117321208092352
139,772288758,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,9.7154e-05,0.9999,40-50,4451.268173955659,0.1897637255806975,Referral,Conversion,4450.679999999999,6205.967793556592,1177.66756933912,5628.347569339119,0.2644368636943835
140,712350858,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,9.0056e-05,0.99991,40-50,9997.914781,0.010018,SEO,Consideration,5948.639999999999,6205.967793556592,62.17138535584995,6010.81138535585,-0.39879349674206327
141,711009708,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,2.0494e-05,0.99998,30-40,3964.5513051756425,0.12586176314125788,Email,Awareness,18158.28,6205.967793556592,781.0940484948947,18939.374048494894,3.7771797085258854
142,712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.00017969,0.99982,60+,8857.944344012614,0.10311284764833145,Referral,Retention,20509.44,6205.967793556592,639.9150116074526,21149.35501160745,1.3876143482322758
143,773827008,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0.00012274,0.99988,40-50,2301.614793849173,0.056256007510387,Referral,Awareness,1063.95,6205.967793556592,349.1229708035395,1413.0729708035396,-0.3860514910749485
144,795232683,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0.0001747,0.99983,50-60,5367.929117250178,0.1469534986053388,Email,Retention,1725.84,6205.967793556592,911.9886794951962,2637.828679495196,-0.5085947258471861
145,713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0.00034328,0.99966,40-50,6678.485743976445,0.07408357621874043,SEO,Conversion,2201.04,6205.967793556592,459.76028804499816,2660.800288044998,-0.6015862891607031
146,713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,9.4447e-05,0.99991,40-50,5215.820271870465,0.08408083459924402,Social Media,Awareness,9273.9,6205.967793556592,521.8029515782672,9795.702951578267,0.8780752481843843
147,712454058,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0.00012583,0.99987,40-50,7546.80705357395,0.12066392187945132,Social Media,Consideration,9970.44,6205.967793556592,748.8364130281036,10719.276413028105,0.4203723954956242
148,718803333,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0.00011377,0.99989,40-50,7754.001869868156,0.10188812083957016,Email,Conversion,1265.82,6205.967793556592,632.3143964763747,1898.1343964763746,-0.7552058371493984
149,720253908,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,5.7261e-05,0.99994,50-60,4885.678777852661,0.037419761967801335,PPC,Conversion,2358.12,6205.967793556592,232.22583761472893,2590.3458376147287,-0.46980840219028286
150,714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0.00027607,0.99972,50-60,2608.6681830628695,0.09905043845084671,SEO,Awareness,3152.52,6205.967793556592,614.7038309636142,3767.223830963614,0.4441176748437473
151,713187033,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0.00010985,0.99989,40-50,6848.969175981035,0.11437109247651606,SEO,Conversion,19859.04,6205.967793556592,709.7833164231413,20568.823316423142,2.003199866712336
152,714791208,Existing Customer,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0.00038948,0.99961,40-50,3659.4791775598837,0.12409699602636419,Social Media,Consideration,1682.6399999999999,6205.967793556592,770.1419606167366,2452.7819606167363,-0.32974561635510247
